名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
独栋·华仔国际公寓 智萃旗舰店 豪华二房一厅 享受品质生活价格实惠押一付一 2室1厅,,,,65.00-66.00㎡,,2室1厅1卫
整租·探矿厂宿舍 2室1厅 东,天河,沙太南,探矿厂宿舍,74.02㎡,东,2室1厅1卫
独栋·华仔国际公寓 智萃旗舰店 精品复式两房一厅 押一付一民水民电 2室1厅,,,,62.00-66.00㎡,,2室1厅1卫
整租·文船生活区西区 2室2厅 南/北,黄埔,文冲,文船生活区西区,60.00㎡,南 北,2室2厅1卫
独栋·塞纳河公寓 板桥店 地铁口 民用电 两房一厅 实拍直租 2室1厅,,,,68.00㎡,,2室1厅1卫
整租·御景花园 2室1厅 东,白云,机场路,御景花园,77.00㎡,东,2室1厅1卫
独栋·塞纳河公寓 板桥地铁站店 自有物业 两房一厅 2室1厅,,,,65.00-69.00㎡,,2室1厅1卫
整租·富丽家园莲芳园 2室1厅 南,番禺,大石,富丽家园莲芳园,80.00㎡,南,2室1厅1卫
独栋·塞纳河公寓 石井地铁口店 地铁口 两房一厅 2室1厅,,,,60.00-69.00㎡,,2室1厅1卫
整租·丽江花园丽波楼 2室2厅 西南,番禺,南浦,丽江花园丽波楼,66.00㎡,西南,2室2厅1卫
独栋·塞纳河公寓 石井地铁口店 实拍两房 地铁口 限时免租1月 拎包入住 2室1厅,,,,66.00㎡,,2室1厅1卫
整租·万科幸福誉 2室2厅 北,黄埔,知识城,万科幸福誉,72.00㎡,北,2室2厅1卫
独栋·自有物业 番禺二店 地铁口 民用电 公寓房 两房一厅 2室1厅,,,,70.00㎡,,2室1厅1卫
整租·凤阳小区 2室1厅 南,海珠,江燕路,凤阳小区,62.00㎡,南,2室1厅1卫
整租·石中二路113号 2室1厅 南,番禺,会江,石中二路113号,74.46㎡,南,2室1厅1卫
整租·春暖花园 2室1厅 南,白云,机场路,春暖花园,65.00㎡,南,2室1厅1卫
独栋·塞纳河五星公寓 石井A栋 石井黄石马务 两房一厅直租 2室1厅,,,,65.00㎡,,2室1厅1卫
整租·金龙城财富广场 2室2厅 南,番禺,亚运大道中,金龙城财富广场,76.00㎡,南,2室2厅1卫
整租·胡巷4号 2室1厅 东,海珠,前进路,胡巷4号,61.04㎡,东,2室1厅1卫
整租·万松园 2室1厅 南,海珠,前进路,万松园,60.00㎡,南,2室1厅1卫
独栋·塞纳河五星公寓 石井店 免租1月 两房 2室1厅,,,,59.00-80.00㎡,,2室1厅1卫
整租·盛恒家园 2室2厅 北,番禺,亚运大道中,盛恒家园,70.00㎡,北,2室2厅1卫
独栋·柏霖小镇 广州南店 （不短租）2号7号线网红小万科石壁两房 2室2厅,,,,70.00㎡,,2室2厅1卫
整租·龙伏宏裕花园 2室2厅 北,黄埔,科学城,龙伏宏裕花园,70.00㎡,北,2室2厅1卫
独栋·柏霖小镇 广州南店 （不短租）2号线石壁地铁 万科小区 精装两房一厅 2室1厅,,,,70.00㎡,,2室1厅1卫
整租·中海誉城南苑 2室2厅 东北,黄埔,香雪,中海誉城南苑,79.00㎡,东北,2室2厅1卫
独栋·柏霖小镇 广州南店 房东直租 广州南站附近 精装两房 2室1厅,,,,70.00㎡,,2室1厅1卫
整租·黄猄坳下街 2室1厅 南/北,天河,梅花园,黄猄坳下街,70.00㎡,南 北,2室1厅1卫
独栋·柏霖小镇 广州南站店 石四商务中心两居室 2室1厅,,,,70.00㎡,,2室1厅1卫
整租·岳洲路 2室2厅 北,天河,五山,岳洲路,72.00㎡,北,2室2厅1卫
整租·金穗雅园 2室1厅 南,海珠,广州大道南,金穗雅园,62.00㎡,南,2室1厅1卫
整租·恒宝华庭 2室1厅 西南,荔湾,西关,恒宝华庭,66.00㎡,西南,2室1厅1卫
整租·沙面 2室1厅 北,荔湾,沙面,沙面,80.00㎡,北,2室1厅1卫
整租·沙面 2室1厅 东南,荔湾,沙面,沙面,60.00㎡,东南,2室1厅1卫
整租·环宇花园 2室1厅 东南,天河,天河公园,环宇花园,69.00㎡,东南,2室1厅1卫
整租·南国嘉居 2室1厅 南,天河,棠下,南国嘉居,77.00㎡,南,2室1厅1卫
整租·广东教育学院 2室1厅 南/北,海珠,客村,广东教育学院,61.00㎡,南 北,2室1厅1卫
整租·保利大都汇 2室1厅 南,番禺,汉溪长隆,保利大都汇,68.00㎡,南,2室1厅1卫
整租·保利天汇 2室1厅 南,天河,黄村,保利天汇,80.00㎡,南,2室1厅1卫
整租·影城花园 2室1厅 东南/北,海珠,客村,影城花园,72.00㎡,东南 北,2室1厅1卫
整租·荔港南湾 2室2厅 南/北,荔湾,南岸路,荔港南湾,73.74㎡,南 北,2室2厅1卫
整租·五羊小区 2室1厅 南,越秀,五羊新城,五羊小区,60.00㎡,南,2室1厅1卫
整租·江源半岛花园 2室1厅 西北,天河,金融城,江源半岛花园,72.00㎡,西北,2室1厅1卫
整租·海珠紫竹云轩 2室1厅 东南,海珠,滨江中,海珠紫竹云轩,80.00㎡,东南,2室1厅1卫
整租·富力桃园 2室1厅 东南,白云,罗冲围,富力桃园,73.00㎡,东南,2室1厅1卫
整租·宝岗大厦 2室1厅 南,海珠,宝岗,宝岗大厦,72.07㎡,南,2室1厅1卫
整租·六运小区 2室1厅 南/北,天河,天河南,六运小区,65.00㎡,南 北,2室1厅1卫
整租·德荣小区 2室1厅 南/北,天河,龙口西,德荣小区,72.00㎡,南 北,2室1厅1卫
整租·云山翠苑 2室1厅 东南,天河,沙太南,云山翠苑,76.00㎡,东南,2室1厅1卫
整租·大学印象 2室1厅 西南,海珠,滨江东,大学印象,77.00㎡,西南,2室1厅2卫
整租·皇上皇大厦 2室1厅 东南,荔湾,陈家祠,皇上皇大厦,78.00㎡,东南,2室1厅1卫
整租·中山大学宿舍 2室1厅 南/北,海珠,中大,中山大学宿舍,69.00㎡,南 北,2室1厅1卫
整租·德埔小区 2室1厅 南,天河,石牌,德埔小区,71.00㎡,南,2室1厅1卫
整租·环市东路 2室1厅 南/北,越秀,环市东,环市东路,62.64㎡,南 北,2室1厅1卫
整租·华侨新村 2室1厅 南,越秀,淘金,华侨新村,62.00㎡,南,2室1厅1卫
整租·富力天朗明居 2室1厅 南,天河,棠下,富力天朗明居,60.00㎡,南,2室1厅1卫
整租·电台大院 2室1厅 南,越秀,盘福,电台大院,75.00㎡,南,2室1厅1卫
整租·岭南新世界 2室1厅 南,白云,嘉禾望岗,岭南新世界,79.00㎡,南,2室1厅1卫
整租·小北路 2室2厅 东南,越秀,小北,小北路,76.00㎡,东南,2室2厅1卫
整租·中环品悦 2室2厅 东南,番禺,大石,中环品悦,77.80㎡,东南,2室2厅1卫
独栋·鉴寓公寓 开发区科技园店 两房一厅  拎包入住  车位充足 2室1厅,,,,80.00㎡,,2室1厅1卫
整租·侨乐新村 2室2厅 南,天河,沙太南,侨乐新村,66.00㎡,南,2室2厅1卫
独栋·鉴寓公寓 香雪精装店 两房带精装 家私配齐 拎包入住直租 2室1厅,,,,80.00㎡,,2室1厅1卫
整租·物资局大院 2室1厅 南,天河,沙河,物资局大院,68.00㎡,南,2室1厅1卫
独栋·鉴寓公寓 香雪精装店 小区两房 民水民电 拎包入住 2室1厅,,,,80.00㎡,,2室1厅1卫
整租·绿地国际空港中心 2室1厅 南,花都,镜湖大道,绿地国际空港中心,62.00㎡,南,2室1厅2卫
独栋·鉴寓公寓 开发区科技园店 两房一厅小区 加速器旁 拎包入住 2室1厅,,,,80.00㎡,,2室1厅1卫
整租·富力朗逸轩 2室1厅 西北,海珠,江南大道中,富力朗逸轩,70.00㎡,西北,2室1厅1卫
独栋·华仔国际公寓 合生中央城店 中央城加速器旁民水电两房仅一套爱了吗 2室1厅,,,,75.00㎡,,2室1厅1卫
整租·水均岗 2室1厅 南,越秀,东风东,水均岗,63.00㎡,南,2室1厅1卫
独栋·广州城寓 香雪店 加速器附近 小区两房 直租 民水民电 随时入住 2室1厅,,,,80.00㎡,,2室1厅1卫
整租·自在城市花园一二期 2室2厅 东南,番禺,汉溪长隆,自在城市花园一二期,77.00㎡,东南,2室2厅1卫
独栋·广州城寓 香雪店 中央城小区两房 民水电 暂时不收停车费物业费 2室1厅,,,,80.00㎡,,2室1厅1卫
整租·南洲花苑AB区 2室1厅 东南,海珠,南洲,南洲花苑AB区,62.00㎡,东南,2室1厅1卫
整租·华发荔湾荟 2室2厅 南,荔湾,滘口,华发荔湾荟,74.00㎡,南,2室2厅1卫
整租·时代倾城(番禺区) 2室1厅 北,番禺,南村,时代倾城(番禺区),76.10㎡,北,2室1厅1卫
独栋·红林物业 神舟路店 (不短租)空间大采光好小区两房家私齐全品质公寓 2室1厅,,,,77.00㎡,,2室1厅1卫
整租·彩虹大厦 2室1厅 北,荔湾,西华路,彩虹大厦,80.00㎡,北,2室1厅1卫
整租·小新塘大未来 2室1厅 北,天河,智慧城,小新塘大未来,77.00㎡,北,2室1厅1卫
整租·锦绣半岛东区 2室2厅 西北,番禺,南浦,锦绣半岛东区,79.00㎡,西北,2室2厅1卫
独栋·塞纳河公寓 板桥店 地铁口 民用电 两房一厅 实拍直租 2室1厅,,,,68.00㎡,,2室1厅1卫
整租·春晖苑(白云) 2室1厅 东北,白云,元下田,春晖苑(白云),70.00㎡,东北,2室1厅1卫
独栋·鉴寓公寓 小新塘J区店 小区房两房 民水民电 保利物业管理 拎包入住 2室1厅,,,,77.00㎡,,2室1厅1卫
整租·怡雅苑(海珠) 2室2厅 西南,海珠,宝岗,怡雅苑(海珠),64.00㎡,西南,2室2厅1卫
独栋·柏霖小镇 小新塘J地块店 小新塘J地块 房东直租两房一厅 2室1厅,,,,77.00㎡,,2室1厅1卫
整租·中海锦汇华庭（A区） 2室1厅 南,荔湾,广钢新城,中海锦汇华庭（A区）,72.00㎡,南,2室1厅1卫
独栋·柏霖小镇 宦溪店 民水电电梯小区房 东圃兰亭盛荟两房一厅 2室1厅,,,,77.00㎡,,2室1厅1卫
整租·前进路(海珠) 2室1厅 南,海珠,前进路,前进路(海珠),71.10㎡,南,2室1厅1卫
独栋·柏霖小镇 小新塘D店 房东直租 智慧城地铁 两房一厅 2室1厅,,,,77.00㎡,,2室1厅1卫
整租·文昌北路 2室1厅 东南,荔湾,龙津,文昌北路,170.00㎡,东南,2室1厅1卫
整租·方圆白云时光 2室1厅 西,白云,黄石,方圆白云时光,150.00㎡,西,2室1厅0卫
整租·方圆白云时光 2室1厅 南,白云,黄石,方圆白云时光,154.51㎡,南,2室1厅0卫
整租·麓湖御景 2室2厅 西北,越秀,淘金,麓湖御景,145.00㎡,西北,2室2厅2卫
整租·富力天朗明居 2室1厅 西南,天河,棠下,富力天朗明居,120.00㎡,西南,2室1厅1卫
整租·中国铁建环球中心 2室1厅 东,南沙,南沙区府,中国铁建环球中心,135.00㎡,东,2室1厅1卫
整租·豪悦商务大厦 2室1厅 东南,番禺,市桥,豪悦商务大厦,129.00㎡,东南,2室1厅0卫
整租·豪悦商务大厦 2室1厅 东南,番禺,市桥,豪悦商务大厦,141.00㎡,东南,2室1厅0卫
整租·豪悦商务大厦 2室1厅 东南,番禺,市桥,豪悦商务大厦,142.00㎡,东南,2室1厅0卫
整租·中国铁建环球中心 2室2厅 西北,南沙,南沙区府,中国铁建环球中心,130.00㎡,西北,2室2厅1卫
整租·珠光御景骏庭 2室2厅 南,天河,东圃,珠光御景骏庭,140.00㎡,南,2室2厅2卫
整租·中国铁建环球中心 2室2厅 西北,南沙,南沙区府,中国铁建环球中心,130.00㎡,西北,2室2厅1卫
整租·梅苑小区 2室2厅 东南,白云,梅花园,梅苑小区,184.00㎡,东南,2室2厅1卫
整租·敏捷上城商务中心 2室1厅 西南,番禺,万博,敏捷上城商务中心,193.00㎡,西南,2室1厅1卫
整租·中国铁建环球中心 2室2厅 东,南沙,南沙区府,中国铁建环球中心,130.00㎡,东,2室2厅1卫
整租·北浦大街 2室1厅 北,海珠,万胜围,北浦大街,126.00㎡,北,2室1厅1卫
整租·佳润临江上品 2室2厅 东,天河,员村,佳润临江上品,120.00㎡,东,2室2厅1卫
整租·麓湖大厦 2室2厅 东/南,越秀,麓景,麓湖大厦,120.00㎡,东 南,2室2厅1卫
整租·银翔花园 2室2厅 南,越秀,黄花岗,银翔花园,126.00㎡,南,2室2厅1卫
整租·德宝花园北区 2室1厅 南/北,番禺,桥南,德宝花园北区,270.00㎡,南 北,2室1厅2卫
整租·名雅苑 2室1厅 南/北,天河,体育中心,名雅苑,125.00㎡,南 北,2室1厅1卫
整租·逸翠湾 2室1厅 东南,荔湾,黄沙,逸翠湾,130.00㎡,东南,2室1厅1卫
整租·雅郡花园 2室2厅 南/北,海珠,万胜围,雅郡花园,130.57㎡,南 北,2室2厅2卫
整租·方圆白云时光 2室0厅 南,白云,黄石,方圆白云时光,142.50㎡,南,2室0厅0卫
整租·南华东路 2室2厅 东南,海珠,滨江中,南华东路,250.00㎡,东南,2室2厅1卫
整租·南沙建滔广场 2室2厅 东,南沙,南沙区府,南沙建滔广场,143.00㎡,东,2室2厅1卫
整租·南沙建滔广场 2室2厅 东南,南沙,南沙区府,南沙建滔广场,141.00㎡,东南,2室2厅1卫
整租·南沙建滔广场 2室2厅 西/西北,南沙,南沙区府,南沙建滔广场,143.00㎡,西 西北,2室2厅1卫
整租·雅居乐御宾府 2室2厅 南,花都,新区,雅居乐御宾府,152.00㎡,南,2室2厅2卫
整租·合润广场 2室1厅 东南,越秀,北京路,合润广场,140.00㎡,东南,2室1厅1卫
整租·雅怡居 3室1厅 东,天河,东圃,雅怡居,80.00㎡,东,3室1厅1卫
整租·穗和家园 3室1厅 南,白云,人和,穗和家园,71.26㎡,南,3室1厅1卫
整租·品秀星图 3室2厅 北,增城,新塘北,品秀星图,80.00㎡,北,3室2厅2卫
整租·长华创意谷 3室1厅 南,番禺,祈福新村,长华创意谷,60.00㎡,南,3室1厅2卫
整租·绿地云央 3室2厅 南,白云,太和,绿地云央,78.00㎡,南,3室2厅1卫
整租·晓园新村晓园新 3室1厅 南,海珠,昌岗,晓园新村晓园新,62.00㎡,南,3室1厅1卫
整租·省粮宿舍(仁厚直街) 3室1厅 东,海珠,宝岗,省粮宿舍(仁厚直街),61.00㎡,东,3室1厅1卫
整租·奥园康威广场 3室2厅 东南,增城,新塘北,奥园康威广场,70.00㎡,东南,3室2厅2卫
整租·紫莱苑 3室1厅 南,荔湾,芳村,紫莱苑,68.00㎡,南,3室1厅1卫
整租·西秀园 3室1厅 东南,番禺,市桥,西秀园,77.00㎡,东南,3室1厅1卫
整租·翠拥华庭二期 3室2厅 南/北,番禺,东怡新区,翠拥华庭二期,78.50㎡,南 北,3室2厅1卫
整租·绿地云央 3室2厅 南,白云,太和,绿地云央,80.00㎡,南,3室2厅2卫
整租·绿地云央 3室1厅 东南,白云,太和,绿地云央,80.00㎡,东南,3室1厅1卫
整租·绿地云央 3室2厅 南/北,白云,太和,绿地云央,80.00㎡,南 北,3室2厅1卫
整租·绿地云央 3室1厅 南,白云,太和,绿地云央,78.00㎡,南,3室1厅1卫
整租·亨元花园 3室1厅 西北,黄埔,南岗,亨元花园,70.34㎡,西北,3室1厅1卫
整租·万科幸福悦 3室2厅 南,黄埔,知识城,万科幸福悦,80.00㎡,南,3室2厅2卫
整租·叠翠峰 3室1厅 北,南沙,南沙区府,叠翠峰,66.90㎡,北,3室1厅1卫
整租·景泰新村 3室1厅 西北,白云,景泰,景泰新村,62.00㎡,西北,3室1厅1卫
整租·万科里享家蔚来 3室2厅 东/北/东北,黄埔,黄埔永和,万科里享家蔚来,76.00㎡,东 北 东北,3室2厅1卫
整租·祈福新村湖景居 3室2厅 南,番禺,祈福新村,祈福新村湖景居,79.00㎡,南,3室2厅1卫
整租·万科幸福悦 3室2厅 南,黄埔,知识城,万科幸福悦,79.00㎡,南,3室2厅1卫
整租·花生寮 3室1厅 南,天河,沙河,花生寮,70.00㎡,南,3室1厅1卫
整租·越秀国际总部广场 3室2厅 北,南沙,金洲,越秀国际总部广场,63.00㎡,北,3室2厅2卫
整租·明桂苑 3室2厅 东南/南,荔湾,芳村,明桂苑,74.00㎡,东南 南,3室2厅1卫
整租·敏捷尚品国际 3室2厅 南,南沙,进港大道,敏捷尚品国际,76.00㎡,南,3室2厅2卫
整租·越秀国际总部广场 3室2厅 南,南沙,金洲,越秀国际总部广场,63.00㎡,南,3室2厅3卫
整租·越秀国际总部广场 3室2厅 南,南沙,金洲,越秀国际总部广场,64.00㎡,南,3室2厅2卫
整租·穗和家园 3室1厅 东南,白云,人和,穗和家园,70.18㎡,东南,3室1厅1卫
整租·穗和家园 3室2厅 南,白云,人和,穗和家园,70.00㎡,南,3室2厅1卫
整租·晓园新村晓园东 3室1厅 南/北,海珠,昌岗,晓园新村晓园东,80.00㎡,南 北,3室1厅1卫
整租·宝泉大厦 3室1厅 东,海珠,昌岗,宝泉大厦,80.00㎡,东,3室1厅1卫
整租·米市路 3室1厅 东南,越秀,西门口,米市路,65.00㎡,东南,3室1厅1卫
整租·万科城市之光 3室2厅 东北,黄埔,文冲,万科城市之光,78.00㎡,东北,3室2厅1卫
整租·外语外贸学院 3室2厅 南/北,白云,元下田,外语外贸学院,74.50㎡,南 北,3室2厅1卫
整租·美林湖畔花园 3室2厅 南,天河,东圃,美林湖畔花园,74.00㎡,南,3室2厅2卫
整租·翠屏富通雅苑 3室2厅 北,天河,东圃,翠屏富通雅苑,71.00㎡,北,3室2厅1卫
整租·省农科院西区 3室1厅 南,天河,五山,省农科院西区,78.00㎡,南,3室1厅1卫
整租·西华路 3室2厅 复式 南/北,荔湾,西华路,西华路,77.94㎡,南 北,3室2厅2卫
整租·德政中路 3室1厅 南,越秀,农讲所,德政中路,80.00㎡,南,3室1厅1卫
整租·佳兆业城市广场 3室2厅 南,黄埔,南岗,佳兆业城市广场,75.00㎡,南,3室2厅2卫
整租·晓园新村晓园新 3室1厅 东南,海珠,昌岗,晓园新村晓园新,78.00㎡,东南,3室1厅1卫
整租·西华路 3室1厅 南/北,荔湾,西华路,西华路,63.00㎡,南 北,3室1厅1卫
整租·天河星作 3室2厅 北,天河,智慧城,天河星作,73.00㎡,北,3室2厅1卫
整租·锐丰中心 3室2厅 北,黄埔,香雪,锐丰中心,76.00㎡,北,3室2厅1卫
整租·地质大院 3室1厅 南/北,越秀,环市东,地质大院,77.82㎡,南 北,3室1厅1卫
整租·万方园 3室1厅 东/东北,白云,机场路,万方园,67.00㎡,东 东北,3室1厅1卫
整租·新城国际 3室1厅 东/东南,海珠,金碧,新城国际,70.00㎡,东 东南,3室1厅2卫
整租·穗茵园 3室1厅 南/北,天河,天河公园,穗茵园,68.00㎡,南 北,3室1厅1卫
整租·燕塘大院 3室1厅 北,天河,燕塘,燕塘大院,75.00㎡,北,3室1厅1卫
整租·东郊市场 3室1厅 南/北,越秀,杨箕,东郊市场,73.79㎡,南 北,3室1厅2卫
整租·东风东路 3室1厅 南,越秀,东风东,东风东路,70.00㎡,南,3室1厅1卫
整租·金坤花园 3室1厅 南,天河,粤垦,金坤花园,74.00㎡,南,3室1厅1卫
整租·先烈东路 3室2厅 东南,天河,沙河,先烈东路,75.00㎡,东南,3室2厅2卫
整租·金龙城财富广场 3室2厅 东南,番禺,亚运大道中,金龙城财富广场,75.00㎡,东南,3室2厅2卫
整租·绿地国际空港中心 3室1厅 南,花都,镜湖大道,绿地国际空港中心,76.00㎡,南,3室1厅1卫
整租·环市东路 3室1厅 东/东南,越秀,环市东,环市东路,79.34㎡,东 东南,3室1厅1卫
整租·东风东路 3室1厅 东南,越秀,东风东,东风东路,75.00㎡,东南,3室1厅1卫
整租·珠江大家庭花园 3室1厅 南/西南,海珠,琶洲中,珠江大家庭花园,62.00㎡,南 西南,3室1厅1卫
整租·天一新村 3室2厅 北,天河,粤垦,天一新村,78.00㎡,北,3室2厅1卫
整租·西湾路 3室1厅 东南,荔湾,西村,西湾路,70.00㎡,东南,3室1厅1卫
整租·古谷小镇 3室1厅 北,花都,新区,古谷小镇,79.00㎡,北,3室1厅1卫
整租·桂花岗 3室1厅 南,越秀,桂花岗,桂花岗,65.00㎡,南,3室1厅1卫
整租·香江国际金融中心 3室2厅 南,南沙,金洲,香江国际金融中心,66.00㎡,南,3室2厅2卫
整租·万科白鹭郡 3室2厅 东南/南,南沙,黄阁,万科白鹭郡,78.00㎡,东南 南,3室2厅2卫
整租·工业路 3室1厅 南,番禺,市桥,工业路,75.00㎡,南,3室1厅1卫
整租·星河壹号公馆 3室2厅 西南/西,南沙,金洲,星河壹号公馆,60.00㎡,西南 西,3室2厅2卫
整租·南沙·十里方圆 3室2厅 东北,南沙,黄阁,南沙·十里方圆,79.00㎡,东北,3室2厅1卫
整租·越秀国际总部广场 3室2厅 北,南沙,金洲,越秀国际总部广场,64.00㎡,北,3室2厅2卫
整租·时代名著(增城) 3室2厅 南,增城,朱村,时代名著(增城),77.90㎡,南,3室2厅1卫
整租·汇侨新城北区 3室1厅 东南,白云,新市,汇侨新城北区,71.00㎡,东南,3室1厅1卫
整租·富力天海湾 3室2厅 南,南沙,明珠湾,富力天海湾,78.00㎡,南,3室2厅2卫
整租·新兴白云花园 3室1厅 北,白云,江夏,新兴白云花园,66.00㎡,北,3室1厅1卫
整租·广园云苑新村 3室1厅 西北,白云,景泰,广园云苑新村,80.00㎡,西北,3室1厅1卫
整租·站西路 3室1厅 南,越秀,流花站前,站西路,80.00㎡,南,3室1厅1卫
整租·御景花园 3室1厅 北,白云,机场路,御景花园,80.00㎡,北,3室1厅1卫
整租·万科幸福荟 3室2厅 南,黄埔,知识城,万科幸福荟,78.00㎡,南,3室2厅1卫
整租·星河·湾区壹号 3室2厅 南,南沙,金洲,星河·湾区壹号,61.00㎡,南,3室2厅2卫
整租·先烈东路 3室1厅 东南,天河,沙河,先烈东路,60.00㎡,东南,3室1厅1卫
整租·南沙·十里方圆 3室1厅 南,南沙,黄阁,南沙·十里方圆,78.00㎡,南,3室1厅1卫
整租·保利中海金地·大国璟 3室1厅 东,增城,荔城西区,保利中海金地·大国璟,74.00㎡,东,3室1厅1卫
整租·越秀国际总部广场 3室1厅 复式 北,南沙,金洲,越秀国际总部广场,63.00㎡,北,3室1厅2卫
整租·万科里享家蔚来 3室2厅 北,黄埔,黄埔永和,万科里享家蔚来,78.00㎡,北,3室2厅1卫
整租·中建·鄂旅投·岭南悦府 3室2厅 南/西北,增城,永宁,中建·鄂旅投·岭南悦府,73.00㎡,南 西北,3室2厅1卫
整租·星河·湾区壹号 3室1厅 东南,南沙,金洲,星河·湾区壹号,65.80㎡,东南,3室1厅2卫
整租·御溪世家 3室2厅 北,增城,中新镇,御溪世家,72.00㎡,北,3室2厅1卫
整租·濂泉西路95号大院 3室1厅 南,天河,沙河,濂泉西路95号大院,65.00㎡,南,3室1厅1卫
整租·中建·鄂旅投·岭南悦府 3室2厅 东南,增城,永宁,中建·鄂旅投·岭南悦府,79.00㎡,东南,3室2厅1卫
整租·大沙地东路 3室1厅 南/北,黄埔,大沙地,大沙地东路,78.00㎡,南 北,3室1厅1卫
整租·时代大厦 3室1厅 东南/南,番禺,市桥,时代大厦,75.00㎡,东南 南,3室1厅1卫
整租·越秀明珠天悦江湾 3室3厅 南,南沙,明珠湾,越秀明珠天悦江湾,80.00㎡,南,3室3厅3卫
整租·力迅云筑 3室2厅 南,增城,白江,力迅云筑,65.00㎡,南,3室2厅1卫
整租·时代名著(增城) 3室1厅 南,增城,朱村,时代名著(增城),76.56㎡,南,3室1厅1卫
整租·中国铁建国际花园 3室2厅 东北,增城,朱村,中国铁建国际花园,80.00㎡,东北,3室2厅1卫
整租·大沙地东路 3室1厅 南,黄埔,大沙地,大沙地东路,78.00㎡,南,3室1厅1卫
整租·自由人花园 3室2厅 南,花都,镜湖大道,自由人花园,80.00㎡,南,3室2厅1卫
整租·南沙·十里方圆二期 3室2厅 北,南沙,黄阁,南沙·十里方圆二期,79.00㎡,北,3室2厅1卫
整租·万科里享家蔚来 3室2厅 北,黄埔,黄埔永和,万科里享家蔚来,70.00㎡,北,3室2厅1卫
整租·越秀明珠天悦江湾 3室2厅 东南,南沙,明珠湾,越秀明珠天悦江湾,80.00㎡,东南,3室2厅3卫
整租·奥园康威广场 3室2厅 南,增城,新塘北,奥园康威广场,70.00㎡,南,3室2厅2卫
整租·越秀明珠天悦江湾 3室2厅 西南,南沙,明珠湾,越秀明珠天悦江湾,80.00㎡,西南,3室2厅3卫
整租·松溪花园 3室1厅 东南,白云,罗冲围,松溪花园,79.00㎡,东南,3室1厅1卫
整租·华侨城(番禺) 3室1厅 北,番禺,市桥,华侨城(番禺),70.00㎡,北,3室1厅1卫
整租·万科幸福悦 3室2厅 南,黄埔,知识城,万科幸福悦,79.00㎡,南,3室2厅2卫
整租·奥园康威广场 3室2厅 南,增城,新塘北,奥园康威广场,70.00㎡,南,3室2厅2卫
整租·桥中花园 3室1厅 西南,荔湾,大坦沙,桥中花园,80.00㎡,西南,3室1厅1卫
整租·佳地新都 3室1厅 东,白云,新市,佳地新都,80.00㎡,东,3室1厅1卫
整租·合景誉山国际 3室2厅 南,增城,永宁,合景誉山国际,75.00㎡,南,3室2厅1卫
整租·富力路 3室1厅 东南,荔湾,南岸路,富力路,80.00㎡,东南,3室1厅1卫
整租·御溪世家 3室1厅 南,增城,中新镇,御溪世家,74.00㎡,南,3室1厅1卫
整租·花生寮 3室1厅 南,天河,沙河,花生寮,65.00㎡,南,3室1厅1卫
整租·水警宿舍 3室1厅 南,白云,白云大道南,水警宿舍,60.00㎡,南,3室1厅1卫
整租·万科幸福荟 3室2厅 复式 南,黄埔,知识城,万科幸福荟,78.00㎡,南,3室2厅2卫
整租·大北路 3室1厅 东南,番禺,市桥,大北路,75.00㎡,东南,3室1厅1卫
整租·绿地云央 3室2厅 西南,白云,太和,绿地云央,80.00㎡,西南,3室2厅1卫
整租·万科幸福悦 3室2厅 北/东北,黄埔,知识城,万科幸福悦,79.00㎡,北 东北,3室2厅1卫
整租·机场路 3室1厅 南,白云,新市,机场路,71.00㎡,南,3室1厅0卫
整租·绿地云央 3室1厅 东,白云,太和,绿地云央,80.00㎡,东,3室1厅1卫
整租·雅居乐锦城花漾集 3室1厅 南,花都,秀全街,雅居乐锦城花漾集,66.00㎡,南,3室1厅1卫
整租·保利i立方 3室2厅 北,增城,永宁,保利i立方,74.00㎡,北,3室2厅1卫
整租·敏捷御峰国际 3室2厅 西南,番禺,会江,敏捷御峰国际,75.00㎡,西南,3室2厅1卫
整租·恩宁路 3室1厅 复式 东南,荔湾,黄沙,恩宁路,75.00㎡,东南,3室1厅1卫
整租·周门小区周门街 3室1厅 南/北,荔湾,周门,周门小区周门街,72.67㎡,南 北,3室1厅1卫
整租·中交汇通中心 3室2厅 南,南沙,明珠湾,中交汇通中心,70.00㎡,南,3室2厅2卫
整租·景泰新村 3室1厅 北,白云,景泰,景泰新村,75.00㎡,北,3室1厅1卫
整租·建设六马路 3室1厅 东南,越秀,建设路,建设六马路,65.60㎡,东南,3室1厅1卫
整租·缝纫机厂宿舍 3室1厅 西南/北,海珠,新港西,缝纫机厂宿舍,69.00㎡,西南 北,3室1厅1卫
整租·沙涌新村 3室2厅 南,荔湾,鹤洞,沙涌新村,80.00㎡,南,3室2厅1卫
整租·敏捷御峰国际 3室2厅 东,番禺,会江,敏捷御峰国际,65.00㎡,东,3室2厅1卫
整租·珠光雅居 3室1厅 南,越秀,越秀南,珠光雅居,80.00㎡,南,3室1厅1卫
整租·万科金色梦想 3室1厅 西北,黄埔,香雪,万科金色梦想,77.00㎡,西北,3室1厅1卫
整租·凤安花园 3室1厅 南/北,海珠,工业大道北,凤安花园,60.00㎡,南 北,3室1厅1卫
整租·广九大马路 3室2厅 南/西北/北,越秀,东川路,广九大马路,80.00㎡,南 西北 北,3室2厅1卫
