名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·金港华庭 2室2厅 东北,宝安区,西乡,金港华庭,86.90㎡,东北,2室2厅2卫
整租·富莲大厦 2室2厅 西北,福田区,莲花,富莲大厦,96.00㎡,西北,2室2厅1卫
整租·供电大厦  2室2厅 东,福田区,福田中心,供电大厦 ,81.68㎡,东,2室2厅1卫
整租·红群楼 2室2厅 东南,罗湖区,地王,红群楼,88.00㎡,东南,2室2厅1卫
整租·华茂苑 2室2厅 南,福田区,梅林,华茂苑,80.00㎡,南,2室2厅1卫
整租·佳兆业大都汇 2室2厅 南/西北,龙岗区,布吉关,佳兆业大都汇,80.00㎡,南 西北,2室2厅1卫
整租·里仁府 2室2厅 东南,宝安区,翻身,里仁府,88.00㎡,东南,2室2厅1卫
整租·大信大厦 2室1厅 东南/西南,罗湖区,地王,大信大厦,96.00㎡,东南 西南,2室1厅1卫
整租·海都花园 2室2厅 西南,盐田区,沙头角,海都花园,90.37㎡,西南,2室2厅1卫
整租·新洲大厦 2室2厅 南,福田区,新洲,新洲大厦,92.00㎡,南,2室2厅1卫
整租·竹边新村 2室1厅 东南,罗湖区,螺岭,竹边新村,87.00㎡,东南,2室1厅1卫
整租·园岭新村 2室1厅 南/北,福田区,园岭,园岭新村,80.00㎡,南 北,2室1厅1卫
整租·丰泽园 2室2厅 南,南山区,前海,丰泽园,80.00㎡,南,2室2厅1卫
整租·吉莲大厦 2室2厅 西南,福田区,莲花,吉莲大厦,84.00㎡,西南,2室2厅1卫
整租·长城花园 2室1厅 南,福田区,百花,长城花园,85.00㎡,南,2室1厅1卫
整租·英郡假日广场 2室1厅 东南,龙岗区,丹竹头,英郡假日广场,92.00㎡,东南,2室1厅1卫
整租·泰华大厦 2室2厅 南/西南,宝安区,新安,泰华大厦,86.00㎡,南 西南,2室2厅1卫
整租·创业二村 2室1厅 南,宝安区,新安,创业二村,97.00㎡,南,2室1厅1卫
整租·建设集团宿舍 2室2厅 南,罗湖区,地王,建设集团宿舍,80.00㎡,南,2室2厅1卫
整租·金众小区 2室2厅 南/北,福田区,竹子林,金众小区,82.00㎡,南 北,2室2厅1卫
整租·桃源村二期 2室2厅 南,南山区,西丽,桃源村二期,93.00㎡,南,2室2厅1卫
整租·创业二村 2室1厅 南,宝安区,新安,创业二村,97.00㎡,南,2室1厅1卫
整租·新安湖花园 2室2厅 南/西南,宝安区,新安,新安湖花园,85.00㎡,南 西南,2室2厅1卫
整租·倚山花园三期 2室2厅 东南,盐田区,沙头角,倚山花园三期,89.00㎡,东南,2室2厅1卫
整租·翠苑大厦 2室2厅 东,罗湖区,百仕达,翠苑大厦,81.00㎡,东,2室2厅1卫
整租·南油B区 2室1厅 南,南山区,后海,南油B区,85.00㎡,南,2室1厅1卫
整租·大信大厦 2室2厅 南,罗湖区,地王,大信大厦,98.00㎡,南,2室2厅1卫
整租·南头花园一甲楼 2室2厅 南,南山区,南头,南头花园一甲楼,80.00㎡,南,2室2厅1卫
整租·美景大厦 2室2厅 南,罗湖区,洪湖,美景大厦,89.00㎡,南,2室2厅1卫
整租·海王大厦 2室1厅 西南,南山区,南山中心,海王大厦,87.00㎡,西南,2室1厅1卫
整租·广场北街小区 2室2厅 南,罗湖区,地王,广场北街小区,85.00㎡,南,2室2厅1卫
整租·佳宁娜广场 2室1厅 北/东北,罗湖区,春风路,佳宁娜广场,87.09㎡,北 东北,2室1厅1卫
整租·荔枝苑 2室1厅 南,南山区,华侨城,荔枝苑,83.00㎡,南,2室1厅1卫
整租·万科东方尊峪 2室2厅 南,罗湖区,莲塘,万科东方尊峪,93.02㎡,南,2室2厅1卫
整租·先科花园 2室2厅 南,福田区,梅林,先科花园,86.09㎡,南,2室2厅1卫
整租·海怡阁 2室2厅 东南/南,南山区,蛇口,海怡阁,85.00㎡,东南 南,2室2厅1卫
整租·长城花园 2室1厅 复式 东南/西北,福田区,百花,长城花园,83.00㎡,东南 西北,2室1厅1卫
整租·龙都花园 2室2厅 南,南山区,西丽,龙都花园,83.00㎡,南,2室2厅1卫
整租·万事达名苑一期 2室2厅 北,罗湖区,百仕达,万事达名苑一期,80.00㎡,北,2室2厅1卫
整租·建设集团宿舍 2室2厅 南,罗湖区,地王,建设集团宿舍,80.00㎡,南,2室2厅1卫
整租·宝华花园 2室1厅 东,宝安区,翻身,宝华花园,80.00㎡,东,2室1厅1卫
整租·金港华庭 2室1厅 东南,宝安区,西乡,金港华庭,87.00㎡,东南,2室1厅2卫
整租·碧湖花园 2室1厅 东南,罗湖区,洪湖,碧湖花园,91.44㎡,东南,2室1厅1卫
整租·十二橡树庄园一期 2室1厅 南/西北,龙岗区,坂田,十二橡树庄园一期,86.00㎡,南 西北,2室1厅1卫
整租·会展湾东城 2室2厅 东南,宝安区,沙井,会展湾东城,83.47㎡,东南,2室2厅1卫
整租·后海花园 2室1厅 南,南山区,后海,后海花园,83.00㎡,南,2室1厅2卫
整租·半岛花园A区 2室1厅 东南,南山区,蛇口,半岛花园A区,82.00㎡,东南,2室1厅1卫
整租·银田花园 2室2厅 东南,罗湖区,银湖,银田花园,84.52㎡,东南,2室2厅2卫
整租·观澜豪园 2室1厅 东南,龙华区,观澜,观澜豪园,99.00㎡,东南,2室1厅2卫
整租·英郡假日广场 2室2厅 南,龙岗区,丹竹头,英郡假日广场,92.00㎡,南,2室2厅1卫
整租·东海国际公寓 2室2厅 南,福田区,香蜜湖,东海国际公寓,128.00㎡,南,2室2厅2卫
整租·东海国际公寓 2室2厅 北,福田区,香蜜湖,东海国际公寓,128.00㎡,北,2室2厅2卫
整租·紫元元大厦 2室2厅 东,福田区,皇岗,紫元元大厦,122.89㎡,东,2室2厅2卫
整租·深业上城 2室2厅 南,福田区,莲花,深业上城,164.00㎡,南,2室2厅3卫
整租·东海国际公寓 2室2厅 东南,福田区,香蜜湖,东海国际公寓,128.00㎡,东南,2室2厅2卫
整租·东海国际公寓 2室2厅 西南,福田区,香蜜湖,东海国际公寓,129.68㎡,西南,2室2厅2卫
整租·深圳湾1号 2室2厅 西南,南山区,深圳湾,深圳湾1号,208.00㎡,西南,2室2厅2卫
整租·东海国际公寓 2室2厅 北,福田区,香蜜湖,东海国际公寓,122.00㎡,北,2室2厅2卫
整租·东海国际公寓 2室2厅 东北,福田区,香蜜湖,东海国际公寓,123.44㎡,东北,2室2厅2卫
整租·天健天骄北庐 2室1厅 南,福田区,景田,天健天骄北庐,123.00㎡,南,2室1厅2卫
整租·华侨城华寓 2室2厅 南,宝安区,宝安中心,华侨城华寓,133.85㎡,南,2室2厅1卫
整租·香山美墅云颂 2室2厅 西南,南山区,华侨城,香山美墅云颂,125.44㎡,西南,2室2厅1卫
整租·天鹅湖花园三期 2室2厅 东南,南山区,华侨城,天鹅湖花园三期,122.10㎡,东南,2室2厅2卫
独栋·鑫岭物业 紫元元大厦 小区性价比超高大落地窗（不短租） 2室2厅,,,,122.00㎡,,2室2厅2卫
整租·东海国际公寓 2室2厅 南,福田区,香蜜湖,东海国际公寓,129.00㎡,南,2室2厅2卫
整租·东海国际公寓 2室2厅 南,福田区,香蜜湖,东海国际公寓,120.00㎡,南,2室2厅1卫
整租·万豪掬月半山 2室2厅 东南,南山区,前海,万豪掬月半山,187.00㎡,东南,2室2厅1卫
整租·华润前海中心·悦玺 2室2厅 北,南山区,前海,华润前海中心·悦玺,122.00㎡,北,2室2厅1卫
整租·深业上城 2室2厅 南,福田区,莲花,深业上城,165.00㎡,南,2室2厅3卫
整租·天鹅湖花园二期 2室2厅 南,南山区,华侨城,天鹅湖花园二期,130.00㎡,南,2室2厅2卫
整租·东海国际公寓 2室2厅 南,福田区,香蜜湖,东海国际公寓,140.00㎡,南,2室2厅1卫
整租·东海国际公寓 2室2厅 东南,福田区,香蜜湖,东海国际公寓,200.00㎡,东南,2室2厅2卫
整租·深圳湾1号 2室2厅 南,南山区,深圳湾,深圳湾1号,203.00㎡,南,2室2厅3卫
整租·侨城坊 2室2厅 西南,南山区,华侨城,侨城坊,262.00㎡,西南,2室2厅2卫
整租·东海国际公寓 2室2厅 南,福田区,香蜜湖,东海国际公寓,128.00㎡,南,2室2厅2卫
整租·绿景红树湾壹号 2室2厅 南/北,福田区,沙尾,绿景红树湾壹号,177.00㎡,南 北,2室2厅2卫
整租·德弘基·碧桂园·前海荟 2室1厅 东,宝安区,西乡,德弘基·碧桂园·前海荟,128.67㎡,东,2室1厅1卫
整租·东海国际公寓 2室2厅 南,福田区,香蜜湖,东海国际公寓,128.00㎡,南,2室2厅2卫
整租·华润深圳湾悦府二期 2室2厅 西北,南山区,深圳湾,华润深圳湾悦府二期,166.00㎡,西北,2室2厅2卫
整租·东海国际公寓 2室2厅 东南,福田区,香蜜湖,东海国际公寓,140.92㎡,东南,2室2厅2卫
整租·深业上城 2室2厅 南,福田区,莲花,深业上城,165.70㎡,南,2室2厅2卫
整租·东海国际公寓 2室2厅 南,福田区,香蜜湖,东海国际公寓,138.82㎡,南,2室2厅1卫
整租·天健天骄北庐 2室1厅 南,福田区,景田,天健天骄北庐,123.00㎡,南,2室1厅2卫
整租·东海国际公寓 2室2厅 西北,福田区,香蜜湖,东海国际公寓,140.00㎡,西北,2室2厅2卫
整租·东海国际公寓 2室2厅 南,福田区,香蜜湖,东海国际公寓,143.74㎡,南,2室2厅2卫
整租·紫元元大厦 2室2厅 东南,福田区,皇岗,紫元元大厦,122.00㎡,东南,2室2厅2卫
整租·华丰大厦 2室0厅 东,福田区,景田,华丰大厦,300.00㎡,东,2室0厅0卫
整租·百花园二期 2室2厅 东南,福田区,百花,百花园二期,201.00㎡,东南,2室2厅2卫
整租·鸿隆世纪广场 2室1厅 南,罗湖区,地王,鸿隆世纪广场,248.00㎡,南,2室1厅1卫
整租·东海国际公寓 2室1厅 北,福田区,香蜜湖,东海国际公寓,140.00㎡,北,2室1厅2卫
整租·卓越前海壹号 2室2厅 南,南山区,前海,卓越前海壹号,145.00㎡,南,2室2厅1卫
整租·皇庭世茂裕玺 2室2厅 南,福田区,梅林,皇庭世茂裕玺,125.00㎡,南,2室2厅2卫
整租·金地香蜜山 2室2厅 南,福田区,香蜜湖,金地香蜜山,134.00㎡,南,2室2厅2卫
整租·核电花园 2室1厅 东南,福田区,百花,核电花园,125.00㎡,东南,2室1厅1卫
整租·中信龙盛广场 2室1厅 西南,龙岗区,坪地,中信龙盛广场,209.19㎡,西南,2室1厅0卫
独栋·中海海堂 中海阳光玫瑰园店 这是一间懂你的房子  虽然贵 但也是真的好！ 2室2厅,,,,120.00㎡,,2室2厅2卫
整租·金地翠园 2室2厅 南,福田区,石厦,金地翠园,137.00㎡,南,2室2厅1卫
独栋·中海海堂 中海阳光棕榈园店 精装两室两厅两卫 带浴缸 适合家庭居住 可做饭 带学位 2室2厅,,,,120.00㎡,,2室2厅2卫
整租·深业花园 2室1厅 复式 西北,福田区,福田中心,深业花园,172.00㎡,西北,2室1厅2卫
独栋·君恒愉酒店式服务公寓 龙华店 行政套房（9月特惠，仅此1间） 2室2厅,,,,130.00㎡,,2室2厅1卫
整租·卓越前海壹号 2室2厅 西南,南山区,前海,卓越前海壹号,127.00㎡,西南,2室2厅2卫
独栋·璟峯公寓 西丽直营店 豪华二室二厅 2室2厅,,,,120.00㎡,,2室2厅1卫
整租·卓越前海壹号 2室2厅 南,南山区,前海,卓越前海壹号,135.00㎡,南,2室2厅2卫
独栋·璟峯公寓 西丽A店 豪华两室 2室2厅,,,,120.00㎡,,2室2厅1卫
整租·太子湾商务广场 2室2厅 东南,南山区,蛇口,太子湾商务广场,135.00㎡,东南,2室2厅1卫
独栋·璟峯公寓 西丽旗舰店 豪华山景两房两厅 2室2厅,,,,120.00㎡,,2室2厅1卫
整租·中信红树湾北区 2室1厅 东南,南山区,红树湾,中信红树湾北区,140.00㎡,东南,2室1厅2卫
整租·地王大厦信兴广场 2室1厅 东南,罗湖区,地王,地王大厦信兴广场,120.00㎡,东南,2室1厅1卫
整租·赤湾海鹏阁 2室1厅 东南/南,南山区,前海,赤湾海鹏阁,127.00㎡,东南 南,2室1厅2卫
独栋·鑫岭物业 皇庭世茂 小区性价比最好的，豪装2房带浴缸 2室2厅,,,,122.00㎡,,2室2厅2卫
整租·东海国际公寓 2室2厅 西北,福田区,香蜜湖,东海国际公寓,139.51㎡,西北,2室2厅2卫
整租·南方国际广场 2室1厅 南,福田区,石厦,南方国际广场,153.00㎡,南,2室1厅1卫
整租·南方国际广场 2室1厅 南,福田区,石厦,南方国际广场,153.00㎡,南,2室1厅1卫
整租·深业新岸线一期 2室2厅 东南,宝安区,宝安中心,深业新岸线一期,121.79㎡,东南,2室2厅2卫
整租·东海花园二期福禄居 2室2厅 南,福田区,香蜜湖,东海花园二期福禄居,130.00㎡,南,2室2厅2卫
整租·皇庭世茂裕玺 2室2厅 南,福田区,梅林,皇庭世茂裕玺,120.34㎡,南,2室2厅2卫
整租·世茂深港国际中心 2室2厅 东南,龙岗区,大运新城,世茂深港国际中心,129.00㎡,东南,2室2厅2卫
独栋·中海海堂 红树湾店 南山中心精致两室一厅 采光好 赠送保洁网络水电 专职管家服务 2室1厅,,,,120.00㎡,,2室1厅1卫
整租·中国有色大厦 2室1厅 北,福田区,车公庙,中国有色大厦,130.00㎡,北,2室1厅0卫
独栋·君恒愉酒店式服务公寓 龙华店 行政套房（高楼层，俯瞰北站/红山商圈） 2室2厅,,,,130.00㎡,,2室2厅1卫
整租·卓越前海壹号 2室2厅 东南,南山区,前海,卓越前海壹号,125.00㎡,东南,2室2厅2卫
独栋·中集行政公寓酒店 光明店 万达广场旁两房一厅 2室1厅,,,,131.00㎡,,2室1厅1卫
整租·卓越前海壹号 2室2厅 西南,南山区,前海,卓越前海壹号,133.00㎡,西南,2室2厅2卫
整租·皇庭世茂裕玺 2室2厅 西南,福田区,梅林,皇庭世茂裕玺,123.32㎡,西南,2室2厅2卫
整租·卓越前海壹号 2室1厅 南,南山区,前海,卓越前海壹号,121.00㎡,南,2室1厅1卫
独栋·中集行政公寓酒店 中集行政公寓酒店（凤凰城地铁站店） 臻选两房一厅 2室1厅,,,,131.00㎡,,2室1厅1卫
整租·新保辉大厦 2室0厅 南,南山区,南山中心,新保辉大厦,129.00㎡,南,2室0厅1卫
整租·卓越前海壹号 2室2厅 南,南山区,前海,卓越前海壹号,124.00㎡,南,2室2厅2卫
整租·卓越前海壹号 2室2厅 东南,南山区,前海,卓越前海壹号,134.00㎡,东南,2室2厅2卫
整租·东部华侨城大侠谷公寓 2室2厅 东南,盐田区,梅沙,东部华侨城大侠谷公寓,193.00㎡,东南,2室2厅2卫
整租·雅颂居 2室2厅 北,福田区,福田中心,雅颂居,129.00㎡,北,2室2厅2卫
整租·地王大厦信兴广场 2室2厅 东南,罗湖区,地王,地王大厦信兴广场,128.99㎡,东南,2室2厅2卫
整租·卓越前海壹号 2室2厅 南,南山区,前海,卓越前海壹号,121.00㎡,南,2室2厅2卫
整租·天安高尔夫花园 2室2厅 东,福田区,车公庙,天安高尔夫花园,120.74㎡,东,2室2厅1卫
整租·皇庭世茂裕玺 2室1厅 南,福田区,梅林,皇庭世茂裕玺,123.00㎡,南,2室1厅1卫
整租·东海国际公寓 2室2厅 西北,福田区,香蜜湖,东海国际公寓,139.51㎡,西北,2室2厅2卫
整租·南方国际广场 2室1厅 南,福田区,石厦,南方国际广场,153.00㎡,南,2室1厅1卫
整租·南方国际广场 2室1厅 南,福田区,石厦,南方国际广场,153.00㎡,南,2室1厅1卫
整租·万科东方尊峪 2室2厅 复式 南,罗湖区,莲塘,万科东方尊峪,136.00㎡,南,2室2厅2卫
整租·翡翠明珠花园 2室2厅 北,南山区,南头,翡翠明珠花园,150.00㎡,北,2室2厅2卫
整租·现代城华庭 2室2厅 东,南山区,南山中心,现代城华庭,125.74㎡,东,2室2厅1卫
整租·玉福楼 2室1厅 东/北,福田区,上步,玉福楼,133.00㎡,东 北,2室1厅1卫
整租·东海花园二期福禄居 2室2厅 南,福田区,香蜜湖,东海花园二期福禄居,130.00㎡,南,2室2厅2卫
整租·华侨城华寓 2室2厅 东南,宝安区,宝安中心,华侨城华寓,139.63㎡,东南,2室2厅2卫
整租·百合星城一期 2室0厅 西,龙岗区,布吉关,百合星城一期,200.00㎡,西,2室0厅1卫
整租·倚山花园三期 2室2厅 南,盐田区,沙头角,倚山花园三期,143.00㎡,南,2室2厅2卫
整租·美加广场 2室1厅 东,南山区,华侨城,美加广场,131.65㎡,东,2室1厅2卫
整租·春华四季园二期 2室2厅 复式 南,龙华区,坂田,春华四季园二期,142.16㎡,南,2室2厅3卫
整租·华侨城华寓 2室2厅 南,宝安区,宝安中心,华侨城华寓,133.00㎡,南,2室2厅2卫
整租·世界贸易广场 2室3厅 复式 东,福田区,华强南,世界贸易广场,188.00㎡,东,2室3厅2卫
整租·卓越前海壹号 2室2厅 南,南山区,前海,卓越前海壹号,134.00㎡,南,2室2厅2卫
整租·地王大厦信兴广场 2室1厅 南,罗湖区,地王,地王大厦信兴广场,130.00㎡,南,2室1厅2卫
整租·今日香沙御景园 3室2厅 东南,龙岗区,坪地,今日香沙御景园,100.00㎡,东南,3室2厅2卫
整租·清林半山 3室1厅 南,龙岗区,龙岗中心城,清林半山,109.00㎡,南,3室1厅2卫
整租·京基御景半山 3室2厅 南,龙岗区,龙岗宝荷,京基御景半山,105.00㎡,南,3室2厅2卫
整租·丹梓龙庭 3室2厅 东南,坪山区,坪山,丹梓龙庭,120.00㎡,东南,3室2厅2卫
整租·京基御景半山 3室2厅 南,龙岗区,龙岗宝荷,京基御景半山,105.00㎡,南,3室2厅2卫
整租·中粮云景广场 4室2厅 南,光明区,公明,中粮云景广场,46.00㎡,南,4室2厅2卫
整租·中粮云景广场 4室2厅 东南,光明区,公明,中粮云景广场,48.00㎡,东南,4室2厅2卫
整租·白金假日公寓 4室2厅 复式 西南,宝安区,西乡,白金假日公寓,43.00㎡,西南,4室2厅2卫
整租·中泰燕南名庭 5室1厅 复式 北,福田区,华强北,中泰燕南名庭,50.00㎡,北,5室1厅1卫
整租·中粮创芯公园 4室2厅 复式 东北,宝安区,新安,中粮创芯公园,57.20㎡,东北,4室2厅2卫
整租·名阳阁 5室2厅 南,罗湖区,螺岭,名阳阁,53.72㎡,南,5室2厅1卫
合租·桃源居十二区 1居室 北卧,宝安区,桃源居,桃源居十二区,8.00㎡,北,1室1厅1卫
合租·富达花园 1居室 南卧,罗湖区,莲塘,富达花园,12.00㎡,南,1室0厅0卫
合租·福昌苑 1居室 南卧,福田区,新洲,福昌苑,30.00㎡,南,1室0厅1卫
合租·青春家园 1居室 东北卧,南山区,南山中心,青春家园,30.00㎡,东北,1室1厅1卫
整租·城市山林 2室2厅 南,南山区,南山中心,城市山林,80.00㎡,南,2室2厅1卫
整租·鸿新花园 2室1厅 东北,福田区,竹子林,鸿新花园,82.00㎡,东北,2室1厅1卫
整租·城中雅苑 2室2厅 西北,福田区,福田中心,城中雅苑,84.00㎡,西北,2室2厅1卫
整租·鸿瑞花园三期 2室1厅 东,南山区,南山中心,鸿瑞花园三期,82.00㎡,东,2室1厅1卫
整租·天宝物华 2室2厅 东南,福田区,香蜜湖,天宝物华,80.64㎡,东南,2室2厅1卫
整租·京光海景花园 2室1厅 北,南山区,后海,京光海景花园,97.27㎡,北,2室1厅1卫
整租·雍景湾 2室1厅 南,南山区,蛇口,雍景湾,87.00㎡,南,2室1厅2卫
整租·大冲新城花园 2室1厅 南,南山区,科技园,大冲新城花园,80.00㎡,南,2室1厅1卫
整租·华润城润府一期 2室1厅 北,南山区,科技园,华润城润府一期,83.00㎡,北,2室1厅1卫
整租·鸿瑞花园三期 2室1厅 东北,南山区,南山中心,鸿瑞花园三期,81.82㎡,东北,2室1厅1卫
整租·星河国际花园 2室1厅 南,福田区,福田中心,星河国际花园,87.00㎡,南,2室1厅2卫
整租·栖游家园 2室1厅 西,南山区,蛇口,栖游家园,88.29㎡,西,2室1厅1卫
整租·金海湾花园 2室1厅 西南,福田区,上下沙,金海湾花园,89.00㎡,西南,2室1厅1卫
独栋·邦拓美诺公寓 前海自贸区店 270度海景两房一厅 2室1厅,,,,88.00-92.00㎡,,2室1厅1卫
整租·百仕达乐湖 2室1厅 东北,罗湖区,百仕达,百仕达乐湖,88.00㎡,东北,2室1厅1卫
整租·廊桥国际 2室2厅 西南,福田区,皇岗,廊桥国际,86.00㎡,西南,2室2厅1卫
整租·华润城润府二期 2室1厅 南/西南,南山区,科技园,华润城润府二期,88.89㎡,南 西南,2室1厅2卫
整租·首地容御 2室1厅 东南,南山区,华侨城,首地容御,89.74㎡,东南,2室1厅1卫
整租·华润城润府一期 2室2厅 东北,南山区,科技园,华润城润府一期,83.00㎡,东北,2室2厅1卫
整租·西海明珠花园 2室1厅 东/南,南山区,南山中心,西海明珠花园,90.00㎡,东 南,2室1厅2卫
整租·辉煌时代大厦 2室1厅 南,福田区,梅林,辉煌时代大厦,82.00㎡,南,2室1厅1卫
整租·深圳湾创新科技中心 2室1厅 东南,南山区,科技园,深圳湾创新科技中心,85.33㎡,东南,2室1厅1卫
整租·城中雅苑 2室2厅 西北,福田区,福田中心,城中雅苑,84.00㎡,西北,2室2厅1卫
整租·城中雅苑 2室1厅 东,福田区,福田中心,城中雅苑,83.85㎡,东,2室1厅1卫
整租·枫叶望海公馆 2室1厅 东南/南,南山区,蛇口,枫叶望海公馆,88.00㎡,东南 南,2室1厅1卫
整租·城中雅苑 2室1厅 东,福田区,福田中心,城中雅苑,83.84㎡,东,2室1厅1卫
整租·华强花园 2室1厅 东北,福田区,华强南,华强花园,89.00㎡,东北,2室1厅1卫
整租·缤纷假日豪园 2室2厅,南山区,南山中心,缤纷假日豪园,,83.51㎡,2室2厅1卫
整租·华侨城华寓 2室2厅 西北,宝安区,宝安中心,华侨城华寓,93.36㎡,西北,2室2厅2卫
整租·深铁阅山境花园 2室2厅 东南,南山区,大学城,深铁阅山境花园,80.46㎡,东南,2室2厅1卫
整租·世茂深港国际中心 2室1厅 东南,龙岗区,大运新城,世茂深港国际中心,85.00㎡,东南,2室1厅1卫
整租·东方盛世花园 2室1厅 东,龙岗区,布吉关,东方盛世花园,81.04㎡,东,2室1厅1卫
整租·观山祥苑 2室1厅 南,罗湖区,布心,观山祥苑,80.00㎡,南,2室1厅1卫
独栋·西格公寓 西乡2店 大两房带大阳台 干湿分离 专用车位 无遮挡 可短租 2室1厅,,,,82.00㎡,,2室1厅1卫
整租·园岭新村 2室1厅 南,福田区,园岭,园岭新村,80.00㎡,南,2室1厅1卫
独栋·榕鑫公寓 新安银鸿店 精装高层两房一厅 2室1厅,,,,90.00㎡,,2室1厅1卫
整租·建设集团宿舍 2室2厅 南,罗湖区,地王,建设集团宿舍,90.00㎡,南,2室2厅1卫
独栋·前海公寓 翻身2店 翻身民水民电泰华小区环境 2室2厅,,,,80.00㎡,,2室2厅1卫
整租·天一名居 2室2厅 北,福田区,景田,天一名居,81.00㎡,北,2室2厅1卫
独栋·宜尚公寓 固戍店 固戍地铁口两房一厅 2室1厅,,,,88.00㎡,,2室1厅1卫
整租·长城花园 2室1厅 南,福田区,百花,长城花园,85.00㎡,南,2室1厅1卫
独栋·万家物业 万象新天店 1号线固戍小区民水民电精装两室 2室2厅,,,,81.00㎡,,2室2厅1卫
整租·倚山花园三期 2室1厅 东南/南,盐田区,沙头角,倚山花园三期,89.00㎡,东南 南,2室1厅1卫
独栋·万家物业 富士君荟苑店 （花园小区）民水民电天然气入户两室 2室2厅,,,,80.00㎡,,2室2厅1卫
整租·美丽AAA花园 2室1厅 东南/南,龙华区,龙华中心,美丽AAA花园,81.00㎡,东南 南,2室1厅1卫
整租·悠山美地 2室2厅 东南,龙华区,龙华中心,悠山美地,81.05㎡,东南,2室2厅1卫
整租·倚山花园三期 2室1厅 东,盐田区,沙头角,倚山花园三期,81.00㎡,东,2室1厅1卫
独栋·全城物业 君悦店 1号线固戍地铁口小区精两房一两厅带车位 2室2厅,,,,88.00㎡,,2室2厅1卫
整租·洪湖花园 2室2厅 东,罗湖区,洪湖,洪湖花园,83.36㎡,东,2室2厅1卫
整租·富盈门 2室1厅 西南,宝安区,西乡,富盈门,80.00㎡,西南,2室1厅1卫
整租·桃源居六区 2室2厅 南,宝安区,桃源居,桃源居六区,83.00㎡,南,2室2厅1卫
独栋·全城物业 君悦店 1号线固戍地铁口两房两厅一卫带车位小区房 2室2厅,,,,100.00㎡,,2室2厅1卫
整租·万科第五园三期 2室2厅 东南,龙岗区,坂田,万科第五园三期,84.00㎡,东南,2室2厅1卫
独栋·龙华.筑梦自如寓 上塘店 两房双卫复式loft 月减500 应届生免押 2室2厅,,,,91.00㎡,,2室2厅2卫
整租·泰华锦绣城 2室2厅 东南,宝安区,翻身,泰华锦绣城,82.20㎡,东南,2室2厅1卫
独栋·龙华.筑梦自如寓 上塘店 两房两厅两卫 加赠衣帽间 车位充足 短租30天起 2室2厅,,,,90.00㎡,,2室2厅2卫
整租·富通V都会 2室2厅 南,宝安区,西乡,富通V都会,81.00㎡,南,2室2厅1卫
独栋·OneHouse 观澜行政公寓 豪华两房 2室1厅,,,,94.00-99.00㎡,,2室1厅1卫
整租·珠江旭景佳园 2室2厅 南,龙岗区,坂田,珠江旭景佳园,81.00㎡,南,2室2厅1卫
独栋·锦绣华萃 观澜店 双阳台主卧全景观两房 2室1厅,,,,90.00㎡,,2室1厅1卫
整租·中山颐景花园一期 2室2厅 南,南山区,南头,中山颐景花园一期,88.00㎡,南,2室2厅1卫
整租·梅林一村十三区 2室1厅 北,福田区,梅林,梅林一村十三区,98.00㎡,北,2室1厅1卫
整租·尚都一期 2室2厅 北,宝安区,宝安中心,尚都一期,82.00㎡,北,2室2厅1卫
独栋·Kris寓 兴东地铁站店 岗山精装两房（半年起租） 2室1厅,,,,80.00-90.00㎡,,2室1厅1卫
整租·银泰苑 2室1厅 东南/南,福田区,皇岗,银泰苑,81.00㎡,东南 南,2室1厅1卫
整租·丽晶国际 2室1厅 西南,宝安区,宝安中心,丽晶国际,82.19㎡,西南,2室1厅1卫
整租·万科金域华府 2室2厅 东南,龙华区,梅林关,万科金域华府,85.00㎡,东南,2室2厅1卫
整租·新洲大厦 2室1厅 东北,福田区,新洲,新洲大厦,91.92㎡,东北,2室1厅1卫
整租·莱蒙水榭春天B区6期 2室1厅 西南,龙华区,红山,莱蒙水榭春天B区6期,89.00㎡,西南,2室1厅2卫
整租·金泓凯旋城一期 2室1厅 北,宝安区,宝安中心,金泓凯旋城一期,80.00㎡,北,2室1厅1卫
整租·绿海名都 2室2厅 南,南山区,前海,绿海名都,80.00㎡,南,2室2厅1卫
整租·星海名城五期 2室1厅 北,南山区,前海,星海名城五期,82.00㎡,北,2室1厅1卫
整租·星河传奇 2室2厅 南,龙华区,红山,星河传奇,81.41㎡,南,2室2厅1卫
整租·鹏都大厦 2室1厅 东,南山区,南山中心,鹏都大厦,87.39㎡,东,2室1厅1卫
整租·恒立心海湾花园 2室2厅 东/东南,南山区,前海,恒立心海湾花园,83.51㎡,东 东南,2室2厅1卫
整租·长城二花园 2室1厅 南/北,福田区,百花,长城二花园,85.00㎡,南 北,2室1厅1卫
整租·玖悦 2室1厅 东南,宝安区,新安,玖悦,82.00㎡,东南,2室1厅1卫
独栋·全城物业 君荟店 固戍地铁口30米高楼层小区两房带空中花园 2室2厅,,,,88.00㎡,,2室2厅1卫
整租·中信湾上六座 2室1厅 东南,宝安区,碧海,中信湾上六座,87.00㎡,东南,2室1厅1卫
整租·祥云天都世纪大厦 2室2厅 南,福田区,新洲,祥云天都世纪大厦,86.00㎡,南,2室2厅1卫
整租·宝莲大厦 2室2厅 东北,福田区,莲花,宝莲大厦,84.39㎡,东北,2室2厅1卫
