名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·新邦壹品 3室2厅 南,武陵区,火车站,新邦壹品,95.00㎡,南,3室2厅1卫
整租·芷兰公馆 3室2厅 南,武陵区,芷兰,芷兰公馆,102.00㎡,南,3室2厅2卫
整租·万达湖公馆C区 3室2厅 南,武陵区,白马湖,万达湖公馆C区,98.00㎡,南,3室2厅1卫
整租·三一翡翠湾 3室2厅 南,武陵区,三闾,三一翡翠湾,91.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,100.00㎡,南,3室2厅1卫
整租·万建紫庭 3室2厅 南,武陵区,三闾,万建紫庭,99.00㎡,南,3室2厅1卫
整租·金凌花苑 3室2厅 南,武陵区,白马湖,金凌花苑,106.00㎡,南,3室2厅2卫
整租·香格里拉 · 领域 3室2厅 南,武陵区,滨湖公园,香格里拉 · 领域,95.00㎡,南,3室2厅2卫
整租·华政·龙港汇 3室2厅 东,武陵区,三岔路,华政·龙港汇,90.40㎡,东,3室2厅2卫
整租·公园华府 3室2厅 南,武陵区,白马湖,公园华府,99.80㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,107.00㎡,南,3室2厅1卫
整租·东星熙城 3室2厅 东南,武陵区,白马湖,东星熙城,106.00㎡,东南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,94.00㎡,南,3室2厅1卫
整租·万达湖公馆C区 3室2厅 南,武陵区,白马湖,万达湖公馆C区,110.00㎡,南,3室2厅1卫
整租·芙蓉盛世 3室1厅 南,武陵区,白马湖,芙蓉盛世,108.00㎡,南,3室1厅1卫
整租·鸿昌国际 3室2厅 南,武陵区,步行街,鸿昌国际,97.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,106.00㎡,南,3室2厅1卫
整租·和瑞欢乐城 3室2厅 南,武陵区,火车站,和瑞欢乐城,108.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,106.00㎡,南,3室2厅1卫
整租·美隆苑 3室2厅 南,武陵区,地区医院,美隆苑,109.00㎡,南,3室2厅1卫
整租·中南·春溪集 3室2厅 南,武陵区,火车站,中南·春溪集,105.00㎡,南,3室2厅2卫
整租·万建紫庭 3室2厅 南,武陵区,三闾,万建紫庭,99.00㎡,南,3室2厅1卫
整租·金凌花苑 3室2厅 南,武陵区,白马湖,金凌花苑,106.00㎡,南,3室2厅2卫
整租·香格里拉 · 领域 3室2厅 南,武陵区,滨湖公园,香格里拉 · 领域,95.00㎡,南,3室2厅2卫
整租·华政·龙港汇 3室2厅 东,武陵区,三岔路,华政·龙港汇,90.40㎡,东,3室2厅2卫
整租·公园华府 3室2厅 南,武陵区,白马湖,公园华府,99.80㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,107.00㎡,南,3室2厅1卫
整租·东星熙城 3室2厅 东南,武陵区,白马湖,东星熙城,106.00㎡,东南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,94.00㎡,南,3室2厅1卫
整租·万达湖公馆C区 3室2厅 南,武陵区,白马湖,万达湖公馆C区,110.00㎡,南,3室2厅1卫
整租·芙蓉盛世 3室1厅 南,武陵区,白马湖,芙蓉盛世,108.00㎡,南,3室1厅1卫
整租·鸿昌国际 3室2厅 南,武陵区,步行街,鸿昌国际,97.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,106.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,104.00㎡,南,3室2厅1卫
整租·鸿升紫馨苑 3室2厅 南,武陵区,鸿升,鸿升紫馨苑,99.81㎡,南,3室2厅1卫
整租·恒大御龙天峰 3室2厅 南/西南,武陵区,火车站,恒大御龙天峰,92.00㎡,南 西南,3室2厅2卫
整租·万达湖公馆A2区 3室2厅 南,武陵区,白马湖,万达湖公馆A2区,110.00㎡,南,3室2厅1卫
整租·金水岸 3室1厅 东南/南,武陵区,高山街,金水岸,99.98㎡,东南 南,3室1厅1卫
整租·金水岸 3室2厅 南,武陵区,高山街,金水岸,110.00㎡,南,3室2厅1卫
整租·金凌花苑 3室2厅 南,武陵区,白马湖,金凌花苑,107.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,104.00㎡,南 北,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,104.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,108.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,90.00㎡,南 北,3室2厅1卫
整租·七里桥堡 3室1厅 南/北,武陵区,柳叶湖,七里桥堡,110.00㎡,南 北,3室1厅1卫
整租·三一翡翠湾 3室2厅 东南,武陵区,三闾,三一翡翠湾,101.00㎡,东南,3室2厅1卫
整租·水榭花城中二•美域 3室2厅 南/北,武陵区,滨湖公园,水榭花城中二•美域,140.00㎡,南 北,3室2厅2卫
整租·柏园小区 3室2厅 南,武陵区,紫桥,柏园小区,150.00㎡,南,3室2厅2卫
整租·新世纪花园 3室2厅 南,武陵区,芷兰,新世纪花园,135.00㎡,南,3室2厅2卫
整租·荷塘月色 3室2厅 南,武陵区,火车站,荷塘月色,137.30㎡,南,3室2厅2卫
整租·常德市第一人民医院广德公寓一区 3室2厅 南,武陵区,地区医院,常德市第一人民医院广德公寓一区,130.00㎡,南,3室2厅2卫
整租·德山生活湾二期居住小区 3室2厅 南,鼎城区,德山,德山生活湾二期居住小区,140.00㎡,南,3室2厅2卫
整租·宏泽佳园 3室2厅 南/北,鼎城区,桥南,宏泽佳园,138.00㎡,南 北,3室2厅2卫
整租·新世纪花园 3室2厅 南,武陵区,芷兰,新世纪花园,136.00㎡,南,3室2厅2卫
整租·水星·香榭里 3室2厅 错层 南,武陵区,三闾,水星·香榭里,136.40㎡,南,3室2厅2卫
整租·常德市第一人民医院广德公寓一区 3室2厅 南,武陵区,地区医院,常德市第一人民医院广德公寓一区,135.00㎡,南,3室2厅2卫
整租·四眼井农贸市场 3室2厅 南,武陵区,步行街,四眼井农贸市场,138.50㎡,南,3室2厅2卫
整租·柳都水语 3室2厅 南,武陵区,火车站,柳都水语,130.00㎡,南,3室2厅2卫
整租·电信新村 3室2厅 南,武陵区,芷兰,电信新村,140.00㎡,南,3室2厅2卫
整租·东方美景二期 3室2厅 南,武陵区,柳叶湖,东方美景二期,130.00㎡,南,3室2厅2卫
整租·豪苑小区 3室2厅 南,武陵区,三闾,豪苑小区,133.00㎡,南,3室2厅2卫
整租·芷金花園 3室2厅 错层 南,武陵区,芷兰,芷金花園,140.00㎡,南,3室2厅2卫
整租·万达湖公馆C区 3室2厅 东南,武陵区,白马湖,万达湖公馆C区,130.00㎡,东南,3室2厅2卫
整租·锦绣朗峰 3室2厅 南,武陵区,地区医院,锦绣朗峰,130.00㎡,南,3室2厅1卫
整租·金城·2008 3室2厅 南,武陵区,火车站,金城·2008,143.00㎡,南,3室2厅2卫
整租·中建滨江府 3室2厅 南/北,武陵区,五强溪,中建滨江府,142.00㎡,南 北,3室2厅2卫
整租·西城水恋 3室2厅 南,武陵区,文理学院,西城水恋,138.00㎡,南,3室2厅2卫
整租·恒华花园 3室2厅 南/北,武陵区,芷兰,恒华花园,137.50㎡,南 北,3室2厅2卫
整租·富星花园 3室2厅 南,武陵区,芷兰,富星花园,135.00㎡,南,3室2厅2卫
整租·华府天地 3室2厅 南,武陵区,芷兰,华府天地,140.00㎡,南,3室2厅2卫
整租·高山商厦 3室2厅 南,武陵区,高山街,高山商厦,135.00㎡,南,3室2厅2卫
整租·金色文苑 3室2厅 南,武陵区,宏大,金色文苑,150.00㎡,南,3室2厅2卫
整租·书香名邸 3室2厅 南,武陵区,文理学院,书香名邸,137.00㎡,南,3室2厅2卫
整租·书香名邸 3室2厅 南,武陵区,文理学院,书香名邸,130.00㎡,南,3室2厅2卫
整租·君香公寓 3室2厅 南,武陵区,宏大,君香公寓,135.00㎡,南,3室2厅1卫
整租·阳光花城 3室2厅 南,武陵区,地区医院,阳光花城,136.00㎡,南,3室2厅2卫
整租·总部国际大厦 1室1厅 南/北,武陵区,白马湖,总部国际大厦,50.00㎡,南 北,1室1厅1卫
整租·总部国际大厦 1室1厅 南/北,武陵区,白马湖,总部国际大厦,50.00㎡,南 北,1室1厅1卫
整租·天源星城 2室1厅 南,武陵区,五强溪,天源星城,58.00㎡,南,2室1厅1卫
整租·中原德景园 3室2厅 南,武陵区,白马湖,中原德景园,113.00㎡,南,3室2厅2卫
整租·汇景城 4室2厅 南,武陵区,白马湖,汇景城,127.00㎡,南,4室2厅2卫
整租·中南·春溪集 4室2厅 南,武陵区,火车站,中南·春溪集,126.00㎡,南,4室2厅2卫
整租·新邦壹品 3室2厅 南,武陵区,火车站,新邦壹品,138.00㎡,南,3室2厅1卫
整租·经泽楠沙湾 3室2厅 东南/南,武陵区,三闾,经泽楠沙湾,130.00㎡,东南 南,3室2厅2卫
整租·金城·2008 3室2厅 南,武陵区,火车站,金城·2008,130.20㎡,南,3室2厅2卫
整租·泓鑫桃林 3室3厅 南,武陵区,滨湖公园,泓鑫桃林,130.00㎡,南,3室3厅3卫
整租·恒大御龙天峰 3室2厅 南/北,武陵区,火车站,恒大御龙天峰,143.00㎡,南 北,3室2厅2卫
整租·柳叶府 3室2厅 南,武陵区,柳叶湖,柳叶府,118.00㎡,南,3室2厅2卫
整租·南坪花苑 3室2厅 南/北,武陵区,火车站,南坪花苑,125.00㎡,南 北,3室2厅2卫
整租·中南·春溪集 3室1厅 南,武陵区,火车站,中南·春溪集,115.00㎡,南,3室1厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,122.00㎡,南,3室2厅2卫
整租·书香名邸 3室2厅 南,武陵区,文理学院,书香名邸,130.00㎡,南,3室2厅2卫
整租·三闾安置小区二期 3室2厅 南,武陵区,三闾,三闾安置小区二期,125.00㎡,南,3室2厅2卫
整租·常德碧桂园三期剑桥郡 3室2厅 南,武陵区,白马湖,常德碧桂园三期剑桥郡,118.00㎡,南,3室2厅2卫
整租·永乐花园 3室2厅 南,武陵区,宏大,永乐花园,129.00㎡,南,3室2厅1卫
整租·捌海▪常德公馆 3室2厅 东南,鼎城区,桥南,捌海▪常德公馆,120.00㎡,东南,3室2厅2卫
整租·滨江明珠 3室2厅 南,鼎城区,桥南,滨江明珠,114.00㎡,南,3室2厅2卫
整租·高管所单位房 4室2厅 南,武陵区,三岔路,高管所单位房,100.00㎡,南,4室2厅1卫
整租·泽云幸福里 4室2厅 南,武陵区,火车站,泽云幸福里,97.00㎡,南,4室2厅1卫
整租·茉莉村 2室2厅 南,武陵区,紫桥,茉莉村,65.00㎡,南,2室2厅1卫
整租·德山大曲酒厂宿舍 2室1厅 南,武陵区,三闾,德山大曲酒厂宿舍,65.00㎡,南,2室1厅1卫
整租·外侨办宿舍 2室2厅 南,武陵区,滨湖公园,外侨办宿舍,63.00㎡,南,2室2厅1卫
整租·湘航运公司宿舍 2室1厅 南,武陵区,高山街,湘航运公司宿舍,65.24㎡,南,2室1厅1卫
整租·皂果东区 2室1厅 南,武陵区,宏大,皂果东区,60.00㎡,南,2室1厅1卫
整租·茉莉村 2室1厅 南,武陵区,紫桥,茉莉村,68.00㎡,南,2室1厅1卫
整租·华邦国际 2室1厅 南,鼎城区,桥南,华邦国际,65.00㎡,南,2室1厅1卫
整租·西苑新村 2室2厅 南,武陵区,五强溪,西苑新村,70.00㎡,南,2室2厅1卫
整租·水榭花城西城 2室1厅 南,武陵区,滨湖公园,水榭花城西城,60.00㎡,南,2室1厅1卫
整租·五强溪 2室2厅 南,武陵区,五强溪,五强溪,66.00㎡,南,2室2厅1卫
整租·善德庭园 2室2厅 南/西,武陵区,鸿升,善德庭园,70.00㎡,南 西,2室2厅1卫
整租·常德恒大华府 2室1厅 南,武陵区,芷兰,常德恒大华府,54.00㎡,南,2室1厅1卫
整租·东晟文化公馆 2室1厅 南,武陵区,北站,东晟文化公馆,65.00㎡,南,2室1厅1卫
整租·泰达春天里 2室1厅 南,武陵区,火车站,泰达春天里,64.00㎡,南,2室1厅1卫
整租·盛唐四月天 2室1厅 南/北,武陵区,地区医院,盛唐四月天,56.00㎡,南 北,2室1厅1卫
整租·金城领域商居楼 2室1厅 复式 南,武陵区,高山街,金城领域商居楼,58.00㎡,南,2室1厅1卫
整租·常安白马大院 2室1厅 南,武陵区,白马湖,常安白马大院,68.00㎡,南,2室1厅1卫
整租·致远兴民轩 2室2厅 南,武陵区,地区医院,致远兴民轩,63.00㎡,南,2室2厅1卫
整租·老西门 2室1厅 南,武陵区,北站,老西门,53.50㎡,南,2室1厅1卫
整租·朝阳时光 2室2厅 南,武陵区,鸿升,朝阳时光,60.00㎡,南,2室2厅1卫
整租·星语林汀湘湖畔 2室2厅 南/北,武陵区,柳叶湖,星语林汀湘湖畔,52.50㎡,南 北,2室2厅2卫
整租·泰达春天里 2室2厅 南,武陵区,火车站,泰达春天里,64.70㎡,南,2室2厅1卫
整租·欢乐美寓 2室2厅 南,武陵区,火车站,欢乐美寓,50.00㎡,南,2室2厅1卫
整租·欢乐美寓 2室2厅 南,武陵区,火车站,欢乐美寓,64.00㎡,南,2室2厅1卫
整租·老西门 2室1厅 南/西南,武陵区,北站,老西门,52.98㎡,南 西南,2室1厅1卫
整租·常德恒大华府 2室1厅 南,武陵区,芷兰,常德恒大华府,50.00㎡,南,2室1厅1卫
整租·经泽·湖畔 2室1厅 南/北,武陵区,滨湖公园,经泽·湖畔,60.00㎡,南 北,2室1厅1卫
整租·泰达春天里 2室1厅 南,武陵区,火车站,泰达春天里,51.00㎡,南,2室1厅1卫
整租·城投F1公寓 2室1厅 南,武陵区,火车站,城投F1公寓,64.00㎡,南,2室1厅1卫
整租·广电花园 2室2厅 南/北,武陵区,宏大,广电花园,70.00㎡,南 北,2室2厅1卫
整租·欢乐美寓 2室2厅 南,武陵区,火车站,欢乐美寓,50.00㎡,南,2室2厅1卫
整租·经泽·湖畔 2室1厅 东南,武陵区,滨湖公园,经泽·湖畔,55.00㎡,东南,2室1厅1卫
整租·城投新熙里 2室2厅 南/北,武陵区,宏大,城投新熙里,61.00㎡,南 北,2室2厅1卫
整租·天源星城 2室1厅 南,武陵区,五强溪,天源星城,58.00㎡,南,2室1厅1卫
整租·朝陽D5区 2室1厅 南,武陵区,宏大,朝陽D5区,52.00㎡,南,2室1厅1卫
整租·老西门 2室2厅 南,武陵区,北站,老西门,68.00㎡,南,2室2厅1卫
整租·经泽新街坊 2室2厅 南,武陵区,高山街,经泽新街坊,70.00㎡,南,2室2厅1卫
整租·城投新熙里 2室2厅 南,武陵区,宏大,城投新熙里,62.00㎡,南,2室2厅1卫
整租·鸿正苑 2室1厅 南,武陵区,高山街,鸿正苑,65.00㎡,南,2室1厅1卫
整租·星河湾 2室2厅 南,武陵区,三岔路,星河湾,70.00㎡,南,2室2厅1卫
整租·第一幼儿园宿舍 2室1厅 南,武陵区,地区医院,第一幼儿园宿舍,70.00㎡,南,2室1厅1卫
整租·茉莉村 2室1厅 东南,武陵区,紫桥,茉莉村,60.00㎡,东南,2室1厅1卫
整租·仙源安置小区 2室1厅 南,武陵区,文理学院,仙源安置小区,60.00㎡,南,2室1厅1卫
整租·新一村 2室2厅 南/北,武陵区,地区医院,新一村,60.00㎡,南 北,2室2厅1卫
整租·常德烟厂生活三区 2室1厅 南,武陵区,三岔路,常德烟厂生活三区,65.00㎡,南,2室1厅1卫
整租·汇景中央广场 2室1厅 南/北,武陵区,文理学院,汇景中央广场,62.00㎡,南 北,2室1厅1卫
整租·常德市城区供电局宿舍 2室1厅 南,武陵区,滨湖公园,常德市城区供电局宿舍,56.00㎡,南,2室1厅1卫
整租·常德烟厂生活三区 2室1厅 南/北,武陵区,三岔路,常德烟厂生活三区,70.00㎡,南 北,2室1厅1卫
整租·紫桥小区 2室2厅 南,武陵区,紫桥,紫桥小区,70.00㎡,南,2室2厅1卫
整租·常德汽车机电学校宿舍 2室1厅 南,武陵区,三闾,常德汽车机电学校宿舍,60.00㎡,南,2室1厅1卫
整租·常德烟厂生活三区 2室2厅 南,武陵区,三岔路,常德烟厂生活三区,60.00㎡,南,2室2厅1卫
整租·第一人民医院宿舍 2室1厅 南/北,武陵区,地区医院,第一人民医院宿舍,60.00㎡,南 北,2室1厅1卫
整租·紫桥小区 2室2厅 南/北,武陵区,紫桥,紫桥小区,70.00㎡,南 北,2室2厅1卫
整租·外侨办宿舍 2室2厅 南,武陵区,滨湖公园,外侨办宿舍,63.00㎡,南,2室2厅1卫
整租·常德烟厂生活三区 2室1厅 南,武陵区,三岔路,常德烟厂生活三区,65.00㎡,南,2室1厅1卫
整租·新四村 2室1厅 南,武陵区,三闾,新四村,59.00㎡,南,2室1厅1卫
整租·德政园廉租房小区 2室1厅 东,武陵区,五强溪,德政园廉租房小区,50.00㎡,东,2室1厅1卫
整租·常鑫公寓 2室2厅 东南,武陵区,步行街,常鑫公寓,67.00㎡,东南,2室2厅1卫
整租·水电八局生活小区 2室1厅 南,鼎城区,德山,水电八局生活小区,58.75㎡,南,2室1厅1卫
整租·邮政宿舍 2室1厅 南,武陵区,紫桥,邮政宿舍,70.00㎡,南,2室1厅1卫
整租·皂果小区西区 2室1厅 南,武陵区,三岔路,皂果小区西区,68.00㎡,南,2室1厅1卫
整租·南城天街 2室1厅 南/北,鼎城区,桥南,南城天街,65.00㎡,南 北,2室1厅1卫
整租·五强溪 2室2厅 南,武陵区,五强溪,五强溪,65.00㎡,南,2室2厅1卫
整租·紫桥小区 2室1厅 东,武陵区,紫桥,紫桥小区,66.00㎡,东,2室1厅1卫
整租·常德烟厂生活三区 2室2厅 东,武陵区,三岔路,常德烟厂生活三区,66.00㎡,东,2室2厅1卫
整租·三闾小区 2室1厅 南,武陵区,三闾,三闾小区,65.00㎡,南,2室1厅1卫
整租·城投蓉国新坊和院 2室2厅 南,武陵区,白马湖,城投蓉国新坊和院,64.00㎡,南,2室2厅1卫
整租·常德烟厂生活三区 2室1厅 南,武陵区,三岔路,常德烟厂生活三区,62.00㎡,南,2室1厅1卫
整租·西苑新村 2室2厅 南/北,武陵区,五强溪,西苑新村,66.00㎡,南 北,2室2厅1卫
整租·土产局宿舍 2室1厅 南,武陵区,步行街,土产局宿舍,60.00㎡,南,2室1厅1卫
整租·仙源保障房三期 2室1厅 南,武陵区,文理学院,仙源保障房三期,68.00㎡,南,2室1厅1卫
整租·仙源保障房三期 2室1厅 南,武陵区,文理学院,仙源保障房三期,60.00㎡,南,2室1厅1卫
整租·老西门 2室1厅 东南/南,武陵区,北站,老西门,55.00㎡,东南 南,2室1厅1卫
整租·天源鑫座 2室1厅 南,武陵区,三岔路,天源鑫座,62.00㎡,南,2室1厅1卫
整租·万建紫庭 2室1厅 南,武陵区,三闾,万建紫庭,60.00㎡,南,2室1厅1卫
整租·盛唐四月天 2室1厅 南,武陵区,地区医院,盛唐四月天,55.00㎡,南,2室1厅1卫
整租·紫云天国际大厦 2室1厅 南,武陵区,宏大,紫云天国际大厦,66.70㎡,南,2室1厅1卫
整租·蔚蓝公寓 2室2厅 南,鼎城区,桥南,蔚蓝公寓,70.00㎡,南,2室2厅1卫
整租·紫桥小区 2室2厅 南/北,武陵区,紫桥,紫桥小区,70.00㎡,南 北,2室2厅1卫
整租·鸿正苑 2室1厅 南,武陵区,高山街,鸿正苑,65.00㎡,南,2室1厅1卫
整租·星语林汀湘湖畔 2室2厅 南/北,武陵区,柳叶湖,星语林汀湘湖畔,61.00㎡,南 北,2室2厅2卫
整租·德山新城 2室2厅 东南,鼎城区,德山,德山新城,65.00㎡,东南,2室2厅1卫
整租·滨印小区 2室1厅 南,武陵区,三岔路,滨印小区,60.00㎡,南,2室1厅1卫
整租·柏园副食品宿舍 2室2厅 南,武陵区,紫桥,柏园副食品宿舍,70.00㎡,南,2室2厅1卫
整租·盛唐四月天 2室1厅 南,武陵区,地区医院,盛唐四月天,55.00㎡,南,2室1厅1卫
整租·仙源保障房三期 2室1厅 南,武陵区,文理学院,仙源保障房三期,60.00㎡,南,2室1厅1卫
整租·仙源保障房三期 2室1厅 东,武陵区,文理学院,仙源保障房三期,66.00㎡,东,2室1厅1卫
整租·中原德景园 3室2厅 南,武陵区,白马湖,中原德景园,113.52㎡,南,3室2厅2卫
整租·老西门 3室2厅 南/北,武陵区,北站,老西门,125.00㎡,南 北,3室2厅2卫
整租·钻石家苑 3室2厅 南,武陵区,文理学院,钻石家苑,116.00㎡,南,3室2厅1卫
整租·芙蓉盛世 3室2厅 南,武陵区,白马湖,芙蓉盛世,120.00㎡,南,3室2厅2卫
整租·万达湖公馆A1区 3室2厅 南/北,武陵区,白马湖,万达湖公馆A1区,125.00㎡,南 北,3室2厅2卫
整租·新邦壹品 3室2厅 南/北,武陵区,火车站,新邦壹品,125.96㎡,南 北,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,122.00㎡,南,3室2厅2卫
整租·万达湖公馆C区 3室2厅 南,武陵区,白马湖,万达湖公馆C区,130.00㎡,南,3室2厅2卫
整租·浙商广场 3室2厅 南/北,武陵区,紫桥,浙商广场,124.00㎡,南 北,3室2厅2卫
整租·中原德景园 3室2厅 南,武陵区,白马湖,中原德景园,121.89㎡,南,3室2厅2卫
整租·万达湖公馆D区 3室2厅 南/北,武陵区,白马湖,万达湖公馆D区,130.00㎡,南 北,3室2厅2卫
整租·万达湖公馆A2区 3室2厅 南/北,武陵区,白马湖,万达湖公馆A2区,112.00㎡,南 北,3室2厅1卫
整租·万达湖公馆A2区 3室2厅 南,武陵区,白马湖,万达湖公馆A2区,110.00㎡,南,3室2厅1卫
整租·滨湖名苑 3室2厅 南,武陵区,宏大,滨湖名苑,130.00㎡,南,3室2厅2卫
整租·中原德景园 3室2厅 南,武陵区,白马湖,中原德景园,110.00㎡,南,3室2厅2卫
整租·三闾小区 2室2厅 南/北,武陵区,三闾,三闾小区,70.00㎡,南 北,2室2厅2卫
整租·常德市城区供电局宿舍 2室2厅 南,武陵区,滨湖公园,常德市城区供电局宿舍,60.00㎡,南,2室2厅1卫
整租·常德烟厂生活三区 2室2厅 南,武陵区,三岔路,常德烟厂生活三区,65.00㎡,南,2室2厅1卫
整租·三闾小区 2室2厅 南,武陵区,三闾,三闾小区,65.00㎡,南,2室2厅1卫
整租·常德烟厂生活三区 2室2厅 南,武陵区,三岔路,常德烟厂生活三区,60.00㎡,南,2室2厅1卫
整租·原市外贸工矿宿舍 2室1厅 南/北,武陵区,三岔路,原市外贸工矿宿舍,64.00㎡,南 北,2室1厅1卫
整租·南城天街 2室1厅 南,鼎城区,桥南,南城天街,65.00㎡,南,2室1厅1卫
整租·紫桥小区 2室2厅 南/北,武陵区,紫桥,紫桥小区,68.00㎡,南 北,2室2厅1卫
整租·湖南文理学院芙蓉学院西校区 2室1厅 南,武陵区,文理学院,湖南文理学院芙蓉学院西校区,70.00㎡,南,2室1厅1卫
整租·第一人民医院宿舍 2室1厅 南/北,武陵区,地区医院,第一人民医院宿舍,60.00㎡,南 北,2室1厅1卫
整租·紫桥小区 2室2厅 南/北,武陵区,紫桥,紫桥小区,70.00㎡,南 北,2室2厅1卫
整租·皂果小区西区 2室2厅 南,武陵区,三岔路,皂果小区西区,68.00㎡,南,2室2厅1卫
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,65.00㎡,南,2室1厅1卫
整租·金华商业广场 2室1厅 东,鼎城区,德山,金华商业广场,63.00㎡,东,2室1厅1卫
整租·庆丰社区 2室2厅 南,武陵区,三闾,庆丰社区,60.00㎡,南,2室2厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,65.00㎡,南,2室1厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,64.00㎡,南,2室1厅1卫
整租·新二村 2室1厅 南,武陵区,滨湖公园,新二村,60.00㎡,南,2室1厅1卫
整租·南城天街 2室1厅 北,鼎城区,桥南,南城天街,58.00㎡,北,2室1厅1卫
整租·茉莉村 2室2厅 东/西,武陵区,紫桥,茉莉村,60.00㎡,东 西,2室2厅1卫
整租·紫桥二区桃园 2室2厅 南,武陵区,紫桥,紫桥二区桃园,65.56㎡,南,2室2厅1卫
整租·湘航运公司宿舍 2室1厅 南,武陵区,高山街,湘航运公司宿舍,65.24㎡,南,2室1厅1卫
整租·南城天街 2室1厅 南,鼎城区,桥南,南城天街,58.00㎡,南,2室1厅1卫
整租·西堤社区 2室1厅 南,武陵区,北站,西堤社区,60.00㎡,南,2室1厅1卫
整租·五强溪 2室2厅 南,武陵区,五强溪,五强溪,66.00㎡,南,2室2厅1卫
整租·楠竹山保障房 2室1厅 东,武陵区,三闾,楠竹山保障房,50.00㎡,东,2室1厅1卫
整租·南城天街 2室1厅 北,鼎城区,桥南,南城天街,65.00㎡,北,2室1厅1卫
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,65.00㎡,南,2室1厅1卫
整租·德政园廉租房小区 2室1厅 东,武陵区,五强溪,德政园廉租房小区,50.00㎡,东,2室1厅1卫
整租·常德市曲酒厂宿舍 2室1厅 南,武陵区,滨湖公园,常德市曲酒厂宿舍,65.00㎡,南,2室1厅1卫
整租·和瑞欢乐城 2室1厅 东南,武陵区,火车站,和瑞欢乐城,50.00㎡,东南,2室1厅1卫
整租·仙源保障房三期 2室1厅 南/北,武陵区,文理学院,仙源保障房三期,60.00㎡,南 北,2室1厅1卫
整租·汇景城 2室1厅 南,武陵区,白马湖,汇景城,50.00㎡,南,2室1厅1卫
整租·新城佳苑 2室1厅 南,武陵区,火车站,新城佳苑,60.00㎡,南,2室1厅1卫
整租·水榭花城中城一期 2室1厅 南,武陵区,滨湖公园,水榭花城中城一期,55.00㎡,南,2室1厅1卫
整租·金城新正华公寓 2室1厅 南/西南,武陵区,步行街,金城新正华公寓,50.00㎡,南 西南,2室1厅1卫
整租·沙港小区 2室2厅 南,武陵区,鸿升,沙港小区,66.00㎡,南,2室2厅1卫
整租·都市捷座 2室1厅 南,武陵区,三岔路,都市捷座,65.00㎡,南,2室1厅1卫
整租·盛唐四月天 2室1厅 南,武陵区,地区医院,盛唐四月天,55.49㎡,南,2室1厅1卫
整租·泰达春天里 2室1厅 南,武陵区,火车站,泰达春天里,58.00㎡,南,2室1厅1卫
整租·蓝钻公寓 2室1厅 东南/南,武陵区,高山街,蓝钻公寓,58.86㎡,东南 南,2室1厅1卫
整租·水榭花城中城一期 2室2厅 南,武陵区,滨湖公园,水榭花城中城一期,54.00㎡,南,2室2厅1卫
整租·湖南文理学院芙蓉学院 2室1厅 东南/南,武陵区,三闾,湖南文理学院芙蓉学院,60.00㎡,东南 南,2室1厅1卫
整租·盛唐四月天 2室1厅 北,武陵区,地区医院,盛唐四月天,56.00㎡,北,2室1厅1卫
整租·金城新正华公寓 2室1厅 复式 南,武陵区,步行街,金城新正华公寓,50.00㎡,南,2室1厅1卫
整租·鸿正苑 2室2厅 南,武陵区,高山街,鸿正苑,70.00㎡,南,2室2厅1卫
整租·中旺锦安嘉苑 2室1厅 南,武陵区,三岔路,中旺锦安嘉苑,70.00㎡,南,2室1厅1卫
