名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·浩泽家园 3室2厅 南,青浦,盈浦,浩泽家园,125.00㎡,南,3室2厅2卫
整租·松乐苑 3室2厅 南,松江,松江老城,松乐苑,128.00㎡,南,3室2厅1卫
整租·公捷苑 3室2厅 南,松江,松江新城,公捷苑,120.00㎡,南,3室2厅1卫
整租·中粮前滩海景壹号 3室2厅 南/北,浦东,杨思前滩,中粮前滩海景壹号,118.29㎡,南 北,3室2厅2卫
整租·地产馨澜公寓 3室2厅 南/北,浦东,梅园,地产馨澜公寓,113.75㎡,南 北,3室2厅2卫
整租·晶耀名邸 3室2厅 南,浦东,杨思前滩,晶耀名邸,117.00㎡,南,3室2厅2卫
整租·尚汇豪庭三期 3室1厅 南,徐汇,田林,尚汇豪庭三期,113.00㎡,南,3室1厅2卫
整租·中州路60弄 3室2厅 南,虹口,四川北路,中州路60弄,112.00㎡,南,3室2厅1卫
整租·尚海湾豪庭(二期） 3室2厅 南,徐汇,徐汇滨江,尚海湾豪庭(二期）,120.00㎡,南,3室2厅2卫
整租·万乐城(商业类) 4室1厅 南,闵行,吴泾,万乐城(商业类),44.74㎡,南,4室1厅2卫
整租·密二小区 5室2厅 南,虹口,曲阳,密二小区,52.31㎡,南,5室2厅3卫
整租·高景花园 5室0厅 南,青浦,徐泾,高景花园,71.95㎡,南,5室0厅2卫
整租·华亭新家三辰苑 4室2厅 南,松江,松江老城,华亭新家三辰苑,76.88㎡,南,4室2厅2卫
整租·江海二村(奉贤) 3室1厅 南,奉贤,南桥,江海二村(奉贤),101.38㎡,南,3室1厅2卫
整租·云汉富颐苑 3室1厅 南,浦东,泥城镇,云汉富颐苑,105.00㎡,南,3室1厅1卫
整租·南行达苑 3室2厅 南/北,奉贤,奉贤金汇,南行达苑,117.00㎡,南 北,3室2厅2卫
整租·荷风翠庭 3室1厅 南/北,浦东,泥城镇,荷风翠庭,100.40㎡,南 北,3室1厅1卫
整租·裕鸿佳苑(安寓路100弄) 3室1厅 南,崇明,陈家镇,裕鸿佳苑(安寓路100弄),104.00㎡,南,3室1厅1卫
整租·裕鸿佳苑(安润路638弄) 3室2厅 南,崇明,陈家镇,裕鸿佳苑(安润路638弄),116.75㎡,南,3室2厅1卫
整租·裕鸿佳苑(裕展路679弄) 3室2厅 南,崇明,陈家镇,裕鸿佳苑(裕展路679弄),120.00㎡,南,3室2厅2卫
整租·裕鸿佳苑(安通路1168弄) 3室1厅 南,崇明,陈家镇,裕鸿佳苑(安通路1168弄),110.00㎡,南,3室1厅1卫
整租·山鑫联城花苑 3室2厅 南,金山,金山,山鑫联城花苑,103.45㎡,南,3室2厅1卫
整租·海曲雅苑 3室1厅 南,浦东,惠南,海曲雅苑,111.00㎡,南,3室1厅0卫
整租·裕鸿佳苑(安润路637弄) 3室2厅 南/北,崇明,陈家镇,裕鸿佳苑(安润路637弄),114.00㎡,南 北,3室2厅1卫
整租·施三路73弄 3室2厅 南/北,金山,金山,施三路73弄,108.00㎡,南 北,3室2厅1卫
整租·裕鸿佳苑(裕展路450弄) 3室2厅 南/北,崇明,陈家镇,裕鸿佳苑(裕展路450弄),110.21㎡,南 北,3室2厅1卫
整租·观湖御景 3室1厅 东南,青浦,金泽,观湖御景,118.83㎡,东南,3室1厅2卫
整租·桂花园(青浦) 3室2厅 南,青浦,夏阳,桂花园(青浦),112.63㎡,南,3室2厅2卫
整租·朗诗未来树 3室1厅 南,浦东,祝桥,朗诗未来树,100.07㎡,南,3室1厅1卫
整租·彩虹雅苑 3室2厅 南/北,浦东,惠南,彩虹雅苑,112.99㎡,南 北,3室2厅2卫
整租·云锦新苑 3室2厅 南/北,浦东,泥城镇,云锦新苑,109.54㎡,南 北,3室2厅1卫
整租·金水丽苑 3室2厅 南/北,奉贤,南桥,金水丽苑,110.00㎡,南 北,3室2厅2卫
整租·清河湾公寓 3室1厅 南,青浦,盈浦,清河湾公寓,100.21㎡,南,3室1厅1卫
整租·玉兰四村 3室1厅 南,嘉定,安亭,玉兰四村,111.00㎡,南,3室1厅1卫
整租·民乐佳苑二区 3室2厅 南/北,青浦,盈浦,民乐佳苑二区,119.94㎡,南 北,3室2厅2卫
整租·远洋万和四季 3室2厅 南,浦东,惠南,远洋万和四季,100.40㎡,南,3室2厅1卫
整租·菊祥苑 3室1厅 南/北,宝山,顾村,菊祥苑,101.00㎡,南 北,3室1厅1卫
整租·天和前滩时代2期 3室2厅 南/北,奉贤,奉贤金汇,天和前滩时代2期,108.43㎡,南 北,3室2厅2卫
整租·正阳世纪星城文华苑 3室2厅 南,奉贤,南桥,正阳世纪星城文华苑,114.82㎡,南,3室2厅1卫
整租·路劲海尚湾 3室2厅 南,嘉定,外冈,路劲海尚湾,114.70㎡,南,3室2厅2卫
整租·紫樱阁 3室1厅 南,青浦,香花桥,紫樱阁,110.72㎡,南,3室1厅1卫
整租·南苑七村 3室2厅 南,嘉定,嘉定老城,南苑七村,106.03㎡,南,3室2厅2卫
整租·新望花园 3室2厅 南/北,嘉定,新成路,新望花园,115.90㎡,南 北,3室2厅2卫
整租·澳洲国际花园(公寓) 3室1厅 南,奉贤,西渡,澳洲国际花园(公寓),108.46㎡,南,3室1厅1卫
整租·康敏苑 3室2厅 南,浦东,惠南,康敏苑,105.89㎡,南,3室2厅2卫
整租·梦丹苑 3室1厅 南,青浦,夏阳,梦丹苑,111.00㎡,南,3室1厅1卫
整租·陈坊新苑 3室2厅 南,松江,佘山,陈坊新苑,113.91㎡,南,3室2厅2卫
整租·马桥镇西街4号 3室1厅 南,闵行,马桥,马桥镇西街4号,108.29㎡,南,3室1厅1卫
整租·菊泉新城(菊盛路50弄) 3室2厅 南,宝山,顾村,菊泉新城(菊盛路50弄),103.00㎡,南,3室2厅1卫
整租·解放新村 3室2厅 南,奉贤,南桥,解放新村,120.00㎡,南,3室2厅2卫
整租·五浦汇B区崧子苑 3室2厅 南,青浦,盈浦,五浦汇B区崧子苑,109.00㎡,南,3室2厅2卫
整租·海上纳缇 3室2厅 南/北,金山,金山,海上纳缇,110.45㎡,南 北,3室2厅2卫
整租·路劲海尚湾 3室2厅 复式 南/北,嘉定,外冈,路劲海尚湾,114.55㎡,南 北,3室2厅1卫
整租·绿地南桥新苑 3室1厅 南,奉贤,南桥,绿地南桥新苑,117.86㎡,南,3室1厅1卫
整租·芙蓉新村 3室2厅 南/北,嘉定,安亭,芙蓉新村,108.00㎡,南 北,3室2厅1卫
整租·紫荆四村 3室1厅 南,嘉定,安亭,紫荆四村,114.80㎡,南,3室1厅2卫
整租·和亭佳苑 3室2厅 南,嘉定,安亭,和亭佳苑,115.88㎡,南,3室2厅2卫
整租·喆苑 3室2厅 南,松江,松江新城,喆苑,116.00㎡,南,3室2厅2卫
整租·朗诗未来树 3室2厅 南,浦东,祝桥,朗诗未来树,116.68㎡,南,3室2厅2卫
整租·长兴家园 3室2厅 南,崇明,长兴岛,长兴家园,100.00㎡,南,3室2厅1卫
整租·绿地长兴新苑 3室2厅 南,崇明,长兴岛,绿地长兴新苑,100.00㎡,南,3室2厅2卫
整租·绿地时代名邸一期 3室2厅 南,青浦,白鹤,绿地时代名邸一期,112.07㎡,南,3室2厅1卫
整租·金星绿苑 3室2厅 南,宝山,罗店,金星绿苑,118.04㎡,南,3室2厅2卫
整租·凌港城 3室2厅 南,浦东,川沙,凌港城,104.54㎡,南,3室2厅1卫
整租·云锦名苑 3室2厅 南,浦东,泥城镇,云锦名苑,104.40㎡,南,3室2厅1卫
整租·崧泽华城崧文阁 3室2厅 南,青浦,赵巷,崧泽华城崧文阁,113.00㎡,南,3室2厅2卫
整租·新月明月园 3室2厅 东/南,宝山,月浦,新月明月园,117.42㎡,东 南,3室2厅2卫
整租·锦绣汇丽苑 3室2厅 南,浦东,惠南,锦绣汇丽苑,119.20㎡,南,3室2厅2卫
整租·佳兆业8号 3室2厅 南,奉贤,庄行,佳兆业8号,119.06㎡,南,3室2厅2卫
整租·东方颐城 3室2厅 复式 南,浦东,书院镇,东方颐城,117.01㎡,南,3室2厅2卫
整租·玉乐小区 3室1厅 南,松江,松江老城,玉乐小区,103.04㎡,南,3室1厅2卫
整租·云锦雅苑 3室1厅 南,浦东,泥城镇,云锦雅苑,104.22㎡,南,3室1厅1卫
整租·云帆雅苑 3室1厅 南,浦东,泥城镇,云帆雅苑,102.28㎡,南,3室1厅1卫
整租·诚中城公寓 3室2厅 南,青浦,盈浦,诚中城公寓,103.64㎡,南,3室2厅1卫
整租·民乐佳苑一区 3室2厅 南,青浦,盈浦,民乐佳苑一区,116.00㎡,南,3室2厅2卫
整租·云帆雅苑 3室2厅 南/北,浦东,泥城镇,云帆雅苑,119.96㎡,南 北,3室2厅2卫
整租·曙光新苑 3室2厅 南,奉贤,南桥,曙光新苑,112.80㎡,南,3室2厅2卫
整租·华亭新家三辰苑 3室2厅 南,松江,松江老城,华亭新家三辰苑,115.00㎡,南,3室2厅1卫
整租·百欣苑 3室2厅 南,浦东,川沙,百欣苑,116.70㎡,南,3室2厅1卫
整租·辰吉嘉苑 3室1厅 南,松江,松江老城,辰吉嘉苑,101.25㎡,南,3室1厅2卫
整租·农房松江府 3室2厅 南,松江,松江老城,农房松江府,119.00㎡,南,3室2厅2卫
整租·天乐新村 3室2厅 南,松江,松江新城,天乐新村,100.16㎡,南,3室2厅2卫
整租·农房松江府 3室2厅 南,松江,松江老城,农房松江府,119.59㎡,南,3室2厅1卫
整租·公捷苑 3室2厅 南,松江,松江新城,公捷苑,120.00㎡,南,3室2厅1卫
整租·鸿达嘉苑 3室2厅 南/北,嘉定,新成路,鸿达嘉苑,120.00㎡,南 北,3室2厅2卫
整租·张弄富苑 3室2厅 南,奉贤,青村,张弄富苑,117.00㎡,南,3室2厅2卫
整租·荷风景庭 3室2厅 南/北,浦东,泥城镇,荷风景庭,105.00㎡,南 北,3室2厅1卫
整租·新德公寓(浦东) 3室1厅 南,浦东,川沙,新德公寓(浦东),102.53㎡,南,3室1厅1卫
整租·信达蓝爵 3室1厅 南,松江,松江大学城,信达蓝爵,113.64㎡,南,3室1厅1卫
整租·三湘四季花城 3室2厅 南,松江,松江大学城,三湘四季花城,105.35㎡,南,3室2厅1卫
整租·恒盛湖畔豪庭 3室2厅 东南,奉贤,南桥,恒盛湖畔豪庭,113.50㎡,东南,3室2厅1卫
整租·新理想花园 3室1厅 南/北,松江,松江老城,新理想花园,109.10㎡,南 北,3室1厅2卫
整租·塘和家园山茶雅苑 3室1厅 东南,松江,佘山,塘和家园山茶雅苑,104.00㎡,东南,3室1厅1卫
整租·华润置地幸福里 3室2厅 南,奉贤,西渡,华润置地幸福里,101.74㎡,南,3室2厅2卫
整租·锦福苑 3室1厅 南/北,浦东,外高桥,锦福苑,108.00㎡,南 北,3室1厅1卫
整租·万科金色华亭 3室2厅 南,松江,松江老城,万科金色华亭,115.08㎡,南,3室2厅1卫
整租·大名城映晖 3室2厅 南/北,浦东,临港新城,大名城映晖,100.76㎡,南 北,3室2厅2卫
整租·红翔新村 3室2厅 南/北,嘉定,南翔,红翔新村,100.00㎡,南 北,3室2厅1卫
整租·沉香苑一街坊 3室1厅 南,浦东,航头,沉香苑一街坊,111.94㎡,南,3室1厅2卫
整租·旭辉锦庭 3室2厅 南,嘉定,菊园新区,旭辉锦庭,118.37㎡,南,3室2厅2卫
整租·大名城映晖 3室2厅 南/北,浦东,临港新城,大名城映晖,100.53㎡,南 北,3室2厅2卫
整租·海上纳缇 3室2厅 南,金山,金山,海上纳缇,110.45㎡,南,3室2厅2卫
整租·中怡家园 3室1厅 南,宝山,顾村,中怡家园,101.69㎡,南,3室1厅1卫
整租·维罗纳贵都 3室1厅 南,松江,松江老城,维罗纳贵都,114.38㎡,南,3室1厅1卫
整租·和康苑 3室1厅 南/北,闵行,浦江,和康苑,101.28㎡,南 北,3室1厅1卫
整租·金地艺境(松江) 3室1厅 南,松江,松江老城,金地艺境(松江),103.35㎡,南,3室1厅1卫
整租·天环苑 3室2厅 南/北,浦东,川沙,天环苑,106.44㎡,南 北,3室2厅1卫
整租·大发融悦 3室2厅 南,青浦,盈浦,大发融悦,103.00㎡,南,3室2厅1卫
整租·五浦汇A区新塘苑 3室2厅 南,青浦,盈浦,五浦汇A区新塘苑,105.98㎡,南,3室2厅2卫
整租·新青浦花苑(一区) 3室2厅 南,青浦,夏阳,新青浦花苑(一区),110.11㎡,南,3室2厅1卫
整租·玉树公寓 3室2厅 南,松江,松江老城,玉树公寓,102.40㎡,南,3室2厅1卫
整租·宝沁苑 3室2厅 南,宝山,顾村,宝沁苑,111.10㎡,南,3室2厅1卫
整租·中粮南桥锦云 3室2厅 南/北,奉贤,南桥,中粮南桥锦云,117.76㎡,南 北,3室2厅2卫
整租·高景花园 3室1厅 南,青浦,徐泾,高景花园,104.57㎡,南,3室1厅1卫
整租·万科清林径 3室2厅 南/北,浦东,新场,万科清林径,120.00㎡,南 北,3室2厅2卫
整租·黄楼花苑 3室2厅 南,浦东,川沙,黄楼花苑,102.48㎡,南,3室2厅1卫
整租·宝业万华城 3室2厅 南,浦东,惠南,宝业万华城,120.00㎡,南,3室2厅2卫
整租·电建地产·泷悦蓝湾 3室1厅 南/北,奉贤,海湾,电建地产·泷悦蓝湾,115.00㎡,南 北,3室1厅2卫
整租·大名城映园 3室2厅 南,奉贤,海湾,大名城映园,103.61㎡,南,3室2厅2卫
整租·清风名苑 3室2厅 南/北,浦东,泥城镇,清风名苑,100.90㎡,南 北,3室2厅1卫
整租·凌港城 3室2厅 南,浦东,川沙,凌港城,106.90㎡,南,3室2厅2卫
整租·盆山阁 3室2厅 南,嘉定,嘉定老城,盆山阁,118.07㎡,南,3室2厅2卫
整租·蓝堡公馆 3室1厅 南,金山,金山,蓝堡公馆,105.50㎡,南,3室1厅2卫
整租·丽泽梅傲苑 3室2厅 南/北,浦东,书院镇,丽泽梅傲苑,101.96㎡,南 北,3室2厅1卫
整租·九城湖滨国际 3室2厅 南,松江,九亭,九城湖滨国际,101.19㎡,南,3室2厅1卫
整租·农房松江府 3室2厅 南,松江,松江老城,农房松江府,118.00㎡,南,3室2厅2卫
整租·浦东颐景园 3室2厅 南/北,浦东,惠南,浦东颐景园,117.52㎡,南 北,3室2厅2卫
整租·上大聚丰园 3室2厅 南/北,宝山,上大,上大聚丰园,106.58㎡,南 北,3室2厅1卫
整租·众众德尚世嘉 3室2厅 南,闵行,颛桥,众众德尚世嘉,110.00㎡,南,3室2厅2卫
整租·玉华苑 3室2厅 南,宝山,大华,玉华苑,120.00㎡,南,3室2厅2卫
整租·北杰公寓 3室2厅 南,静安,彭浦,北杰公寓,106.15㎡,南,3室2厅2卫
整租·紫薇二村 3室1厅 南/北,闵行,华漕,紫薇二村,112.00㎡,南 北,3室1厅3卫
整租·上海康城 3室2厅 南,闵行,莘闵别墅,上海康城,100.85㎡,南,3室2厅2卫
整租·保利星海屿筑 3室2厅 南,嘉定,嘉定新城,保利星海屿筑,109.70㎡,南,3室2厅1卫
整租·景瑞城中公园 3室2厅 南,青浦,盈浦,景瑞城中公园,108.38㎡,南,3室2厅2卫
整租·西郊九韵城 3室2厅 东南,闵行,华漕,西郊九韵城,101.00㎡,东南,3室2厅1卫
整租·柏源晶舍 3室2厅 东/南/北,青浦,夏阳,柏源晶舍,119.40㎡,东 南 北,3室2厅2卫
整租·吴杨雅苑 3室2厅 南,嘉定,江桥,吴杨雅苑,119.61㎡,南,3室2厅2卫
整租·舒馨北苑 3室2厅 南,浦东,川沙,舒馨北苑,118.89㎡,南,3室2厅1卫
整租·嘉宝梦之缘景庭 3室2厅 南,嘉定,嘉定新城,嘉宝梦之缘景庭,113.98㎡,南,3室2厅1卫
整租·枫桥丽舍 3室2厅 南,松江,九亭,枫桥丽舍,118.58㎡,南,3室2厅1卫
整租·幸福小镇 3室2厅 南,浦东,高行,幸福小镇,107.22㎡,南,3室2厅1卫
整租·中金海棠湾(一期) 3室1厅 南/北,浦东,周浦,中金海棠湾(一期),100.00㎡,南 北,3室1厅1卫
整租·南新西园 3室1厅 南,浦东,外高桥,南新西园,105.20㎡,南,3室1厅1卫
整租·东源名都 3室2厅 南/北,浦东,高行,东源名都,111.39㎡,南 北,3室2厅1卫
整租·金海华城华美新苑 3室2厅 南,浦东,曹路,金海华城华美新苑,108.00㎡,南,3室2厅1卫
整租·浦发绿城西泰林路850弄 3室2厅 南,浦东,三林,浦发绿城西泰林路850弄,119.56㎡,南,3室2厅2卫
整租·西南名苑 3室2厅 南,松江,泗泾,西南名苑,100.30㎡,南,3室2厅1卫
整租·三湘四季花城 3室2厅 南,松江,松江大学城,三湘四季花城,113.00㎡,南,3室2厅1卫
整租·知雅汇(公寓) 3室2厅 南,松江,九亭,知雅汇(公寓),114.00㎡,南,3室2厅1卫
整租·心圆西苑 3室2厅 南,浦东,川沙,心圆西苑,109.00㎡,南,3室2厅1卫
整租·祥和公寓(松江) 3室2厅 南,松江,泗泾,祥和公寓(松江),106.23㎡,南,3室2厅1卫
整租·共富三村 3室2厅 南,宝山,共富,共富三村,111.30㎡,南,3室2厅1卫
整租·首创禧悦(一期) 3室2厅 南,青浦,盈浦,首创禧悦(一期),102.62㎡,南,3室2厅2卫
整租·同润菲诗艾伦 3室2厅 南/北,松江,泗泾,同润菲诗艾伦,119.05㎡,南 北,3室2厅1卫
整租·黄楼花苑 3室2厅 南,浦东,川沙,黄楼花苑,102.48㎡,南,3室2厅1卫
整租·宝业万华城 3室2厅 南,浦东,惠南,宝业万华城,120.00㎡,南,3室2厅2卫
整租·苏宁荣悦 3室2厅 南,奉贤,南桥,苏宁荣悦,112.47㎡,南,3室2厅1卫
整租·东渡青筑 3室2厅 南,青浦,盈浦,东渡青筑,113.63㎡,南,3室2厅1卫
整租·华亭新苑 3室2厅 南,松江,松江新城,华亭新苑,104.39㎡,南,3室2厅1卫
整租·金地艺境(松江) 3室1厅 南,松江,松江老城,金地艺境(松江),103.35㎡,南,3室1厅1卫
整租·天环苑 3室2厅 南/北,浦东,川沙,天环苑,106.44㎡,南 北,3室2厅1卫
整租·万科金色华亭 3室2厅 南,松江,松江老城,万科金色华亭,115.08㎡,南,3室2厅1卫
整租·大名城映晖 3室2厅 南/北,浦东,临港新城,大名城映晖,100.76㎡,南 北,3室2厅2卫
整租·沉香苑一街坊 3室1厅 南,浦东,航头,沉香苑一街坊,111.94㎡,南,3室1厅2卫
整租·海上纳缇 3室2厅 南,金山,金山,海上纳缇,110.45㎡,南,3室2厅2卫
整租·高乐小区 3室1厅 南,松江,松江老城,高乐小区,106.18㎡,南,3室1厅1卫
整租·红翔新村 3室2厅 南/北,嘉定,南翔,红翔新村,100.00㎡,南 北,3室2厅1卫
整租·旭辉锦庭 3室2厅 南,嘉定,菊园新区,旭辉锦庭,118.37㎡,南,3室2厅2卫
整租·大名城映晖 3室2厅 南/北,浦东,临港新城,大名城映晖,100.53㎡,南 北,3室2厅2卫
整租·中怡家园 3室1厅 南,宝山,顾村,中怡家园,101.69㎡,南,3室1厅1卫
整租·维罗纳贵都 3室1厅 南,松江,松江老城,维罗纳贵都,114.38㎡,南,3室1厅1卫
整租·和康苑 3室1厅 南/北,闵行,浦江,和康苑,101.28㎡,南 北,3室1厅1卫
整租·大名城映晖 3室2厅 南,浦东,临港新城,大名城映晖,100.00㎡,南,3室2厅2卫
整租·锦福苑 3室1厅 南/北,浦东,外高桥,锦福苑,108.00㎡,南 北,3室1厅1卫
整租·万馨佳园 3室2厅 南/北,浦东,川沙,万馨佳园,119.69㎡,南 北,3室2厅2卫
整租·欧风家园 3室1厅 南/北,浦东,周浦,欧风家园,103.44㎡,南 北,3室1厅1卫
整租·龙祥公寓 3室1厅 南,松江,莘闵别墅,龙祥公寓,116.00㎡,南,3室1厅1卫
整租·鸿达嘉苑 3室2厅 南,嘉定,新成路,鸿达嘉苑,119.82㎡,南,3室2厅2卫
整租·安亭中央公园 3室2厅 南,嘉定,安亭,安亭中央公园,102.70㎡,南,3室2厅1卫
整租·航城园 3室1厅 南,浦东,川沙,航城园,114.82㎡,南,3室1厅3卫
整租·汇福家园吉祥里 3室2厅 南/北,浦东,周浦,汇福家园吉祥里,115.00㎡,南 北,3室2厅2卫
整租·紫樱阁 3室2厅 南,青浦,香花桥,紫樱阁,113.00㎡,南,3室2厅1卫
整租·上海豪都国际花园(公寓) 3室2厅 南,青浦,徐泾,上海豪都国际花园(公寓),116.53㎡,南,3室2厅1卫
整租·海洲桃花园一期 3室2厅 南/北,浦东,航头,海洲桃花园一期,111.29㎡,南 北,3室2厅1卫
独栋·保利N+公寓 昌吉东路青年社区 预售10月底安亭汽车城11号线3居室 3室2厅,,,,100.00㎡,,3室2厅1卫
整租·保利叶上海(一期) 3室2厅 南/北,宝山,顾村,保利叶上海(一期),117.83㎡,南 北,3室2厅1卫
整租·复星花园(行知路635弄) 3室1厅 南,宝山,大华,复星花园(行知路635弄),100.00㎡,南,3室1厅1卫
整租·中铁青秀城西区 3室2厅 南/北,宝山,顾村,中铁青秀城西区,108.00㎡,南 北,3室2厅1卫
整租·美罗家园年吉苑 3室1厅 南,宝山,罗店,美罗家园年吉苑,119.58㎡,南,3室1厅1卫
整租·荣盛名邸(公寓) 3室2厅 南,松江,莘闵别墅,荣盛名邸(公寓),106.79㎡,南,3室2厅1卫
整租·嘉宝梦之缘景庭 3室2厅 南/北,嘉定,嘉定新城,嘉宝梦之缘景庭,115.19㎡,南 北,3室2厅1卫
整租·中铁青秀城西区 3室2厅 南,宝山,顾村,中铁青秀城西区,103.00㎡,南,3室2厅1卫
整租·中铁青秀城西区 3室2厅 南/西北,宝山,顾村,中铁青秀城西区,106.00㎡,南 西北,3室2厅1卫
整租·好日子大家园B区 3室2厅 南/北,宝山,顾村,好日子大家园B区,117.00㎡,南 北,3室2厅2卫
整租·同润菲诗艾伦 3室2厅 南,松江,泗泾,同润菲诗艾伦,119.31㎡,南,3室2厅1卫
整租·金山豪庭 3室2厅 南/北,金山,金山,金山豪庭,105.87㎡,南 北,3室2厅1卫
整租·绿洲花园 3室1厅 南/北,宝山,顾村,绿洲花园,115.48㎡,南 北,3室1厅1卫
整租·丽都璟庭 3室2厅 南/北,浦东,泥城镇,丽都璟庭,118.00㎡,南 北,3室2厅2卫
整租·天馨花园(公寓) 3室2厅 南,宝山,杨行,天馨花园(公寓),100.43㎡,南,3室2厅1卫
整租·汇丽苑 3室2厅 南,浦东,周浦,汇丽苑,120.00㎡,南,3室2厅2卫
整租·金辉天鹅湾 3室2厅 南,奉贤,南桥,金辉天鹅湾,100.85㎡,南,3室2厅2卫
整租·首创旭辉城 3室2厅 南,嘉定,徐行,首创旭辉城,116.24㎡,南,3室2厅1卫
整租·同润菲诗艾伦 3室2厅 南/北,松江,泗泾,同润菲诗艾伦,117.27㎡,南 北,3室2厅1卫
整租·广远名苑 3室2厅 南,嘉定,嘉定老城,广远名苑,104.98㎡,南,3室2厅1卫
整租·城南新村 3室2厅 南,嘉定,嘉定老城,城南新村,116.56㎡,南,3室2厅2卫
整租·安亭瑞仕锦庭 3室1厅 南,嘉定,安亭,安亭瑞仕锦庭,100.86㎡,南,3室1厅1卫
整租·农房松江府 3室2厅 南,松江,松江老城,农房松江府,117.42㎡,南,3室2厅2卫
整租·万科金色华亭 3室2厅 南,松江,松江老城,万科金色华亭,114.94㎡,南,3室2厅1卫
整租·新青浦花苑(二区) 3室1厅 南,青浦,夏阳,新青浦花苑(二区),115.53㎡,南,3室1厅2卫
整租·果园一村 3室2厅 南,浦东,周浦,果园一村,100.51㎡,南,3室2厅2卫
整租·同济东时区 3室2厅 南,浦东,川沙,同济东时区,118.99㎡,南,3室2厅2卫
整租·荣景苑(B区) 3室3厅 南/北,松江,松江老城,荣景苑(B区),110.37㎡,南 北,3室3厅2卫
整租·江南滨江苑 3室2厅 南,崇明,长兴岛,江南滨江苑,119.60㎡,南,3室2厅2卫
整租·远洋香奈 3室1厅 南,宝山,杨行,远洋香奈,108.19㎡,南,3室1厅1卫
整租·新月翡翠园 3室2厅 南,宝山,月浦,新月翡翠园,109.03㎡,南,3室2厅1卫
整租·川虹新苑 3室2厅 南,浦东,川沙,川虹新苑,102.00㎡,南,3室2厅1卫
整租·杨泰一村 3室1厅 南,宝山,杨行,杨泰一村,109.75㎡,南,3室1厅1卫
整租·上海豪都国际花园(公寓) 3室2厅 南,青浦,徐泾,上海豪都国际花园(公寓),108.34㎡,南,3室2厅2卫
整租·西郊半岛名苑 3室2厅 南/北,青浦,华新,西郊半岛名苑,113.24㎡,南 北,3室2厅1卫
整租·荣盛名邸(公寓) 3室2厅 南/北,松江,莘闵别墅,荣盛名邸(公寓),107.64㎡,南 北,3室2厅1卫
整租·星尚湾名邸 3室2厅 南,青浦,华新,星尚湾名邸,110.00㎡,南,3室2厅1卫
整租·星尚湾名邸 3室1厅 南,青浦,华新,星尚湾名邸,102.64㎡,南,3室1厅1卫
整租·知雅汇(公寓) 3室2厅 南,松江,九亭,知雅汇(公寓),114.56㎡,南,3室2厅1卫
整租·知雅汇(公寓) 3室2厅 南,松江,九亭,知雅汇(公寓),114.29㎡,南,3室2厅1卫
整租·碧桂园嘉誉 3室2厅 南,嘉定,徐行,碧桂园嘉誉,118.41㎡,南,3室2厅2卫
整租·新顾村大家园A区 3室2厅 南,宝山,顾村,新顾村大家园A区,116.90㎡,南,3室2厅2卫
整租·鹤庆苑 3室2厅 南,闵行,老闵行,鹤庆苑,110.13㎡,南,3室2厅2卫
整租·日月光伯爵天地 3室2厅 南,嘉定,菊园新区,日月光伯爵天地,108.00㎡,南,3室2厅2卫
整租·同济东时区 3室2厅 南,浦东,川沙,同济东时区,115.45㎡,南,3室2厅2卫
整租·葛洲坝玉兰花园（南区） 3室2厅 南/北,青浦,香花桥,葛洲坝玉兰花园（南区）,109.88㎡,南 北,3室2厅2卫
整租·国亭花苑 3室2厅 南,松江,九亭,国亭花苑,114.63㎡,南,3室2厅1卫
整租·富绅时代公馆 3室2厅 南,青浦,盈浦,富绅时代公馆,110.91㎡,南,3室2厅2卫
整租·上海康城 3室2厅 南/北,闵行,莘闵别墅,上海康城,117.53㎡,南 北,3室2厅1卫
整租·日月光伯爵天地 3室2厅 南,嘉定,菊园新区,日月光伯爵天地,108.00㎡,南,3室2厅2卫
整租·佳兆业·未来城 3室2厅 南/北,青浦,夏阳,佳兆业·未来城,100.54㎡,南 北,3室2厅2卫
整租·滴水湖馨苑三期 3室2厅 南/北,浦东,临港新城,滴水湖馨苑三期,117.12㎡,南 北,3室2厅2卫
整租·鑫鑫花园 3室2厅 南,宝山,共富,鑫鑫花园,109.13㎡,南,3室2厅1卫
整租·金盛国际家居 3室2厅 南,闵行,颛桥,金盛国际家居,101.55㎡,南,3室2厅1卫
整租·莘城公寓 3室1厅 东,闵行,莘庄南广场,莘城公寓,100.00㎡,东,3室1厅0卫
整租·崇文路1851弄 3室2厅 西北,嘉定,嘉定新城,崇文路1851弄,102.72㎡,西北,3室2厅1卫
整租·新南路壹号(公寓) 3室2厅 南/北,松江,莘闵别墅,新南路壹号(公寓),102.59㎡,南 北,3室2厅1卫
整租·万业梦立方 3室2厅 错层 南,松江,泗泾,万业梦立方,101.17㎡,南,3室2厅2卫
整租·龙祥公寓 3室1厅 南,松江,莘闵别墅,龙祥公寓,106.35㎡,南,3室1厅1卫
整租·嘉富丽苑 3室2厅 南,闵行,龙柏,嘉富丽苑,114.00㎡,南,3室2厅2卫
整租·荣信虹桥世嘉 3室2厅 南,闵行,金汇,荣信虹桥世嘉,119.00㎡,南,3室2厅2卫
整租·万科城花新园 3室1厅 南/北,闵行,七宝,万科城花新园,111.62㎡,南 北,3室1厅1卫
整租·唐山新苑 3室2厅 南,虹口,北外滩,唐山新苑,119.32㎡,南,3室2厅1卫
