名称,区,板块,具体地址,面积（㎡）,朝向,房型,租价（元/月）
整租·星语林汀湘湖畔 2室1厅 南,武陵区,柳叶湖,星语林汀湘湖畔,90.00,南,2室1厅1卫,1600
整租·天紫湖岸 2室2厅 南/北,武陵区,滨湖公园,天紫湖岸,92.00,南 北,2室2厅1卫,1700
整租·沙港名苑 2室2厅 南,武陵区,鸿升,沙港名苑,96.00,南,2室2厅1卫,1700
整租·德和圆 2室2厅 南,武陵区,白马湖,德和圆,94.00,南,2室2厅1卫,1700
整租·电信花园 2室2厅 东南,武陵区,火车站,电信花园,93.00,东南,2室2厅1卫,1600
整租·南坪公寓小区 2室2厅 南,武陵区,火车站,南坪公寓小区,90.00,南,2室2厅1卫,1600
整租·柳都水语 2室2厅 南,武陵区,火车站,柳都水语,92.00,南,2室2厅1卫,1600
整租·星汇蓝湾 2室1厅 南,鼎城区,桥南,星汇蓝湾,90.00,南,2室1厅1卫,1600
整租·南坪公寓小区 2室2厅 南,武陵区,火车站,南坪公寓小区,96.00,南,2室2厅1卫,1600
整租·东风三组小区 2室1厅 南/北,武陵区,火车站,东风三组小区,90.00,南 北,2室1厅1卫,1600
整租·和生源 2室2厅 南,武陵区,三闾,和生源,110.00,南,2室2厅1卫,1700
整租·德和圆 2室2厅 南,武陵区,白马湖,德和圆,94.00,南,2室2厅1卫,1700
整租·荷塘月色 2室2厅 南,武陵区,火车站,荷塘月色,102.00,南,2室2厅1卫,1600
整租·金色文苑 2室2厅 南,武陵区,宏大,金色文苑,100.00,南,2室2厅2卫,1600
整租·香格里拉 · 领域 2室2厅 南,武陵区,滨湖公园,香格里拉 · 领域,94.00,南,2室2厅1卫,1650
整租·金城领域商居楼 2室2厅 东南,武陵区,高山街,金城领域商居楼,97.00,东南,2室2厅1卫,1600
整租·金沅丽景 2室2厅 南,武陵区,芷兰,金沅丽景,96.00,南,2室2厅1卫,1700
整租·东升大厦 2室2厅 东南,武陵区,地区医院,东升大厦,100.00,东南,2室2厅1卫,1700
整租·桃兴花园 2室2厅 南,武陵区,火车站,桃兴花园,91.44,南,2室2厅1卫,1600
整租·新邦壹品 2室2厅 南,武陵区,火车站,新邦壹品,91.00,南,2室2厅1卫,1700
整租·鸿正苑 2室2厅 南/北,武陵区,高山街,鸿正苑,92.00,南 北,2室2厅2卫,1600
整租·联盛大厦 2室2厅 南/北,鼎城区,桥南,联盛大厦,90.00,南 北,2室2厅1卫,1600
整租·左右领寓 2室2厅 南,武陵区,步行街,左右领寓,100.00,南,2室2厅1卫,1700
整租·鸿正苑 2室2厅 南,武陵区,高山街,鸿正苑,90.00,南,2室2厅1卫,1600
整租·华电新城 2室2厅 南/北,武陵区,芷兰,华电新城,90.00,南 北,2室2厅1卫,1600
整租·鸿升别墅小区南区 2室2厅 南,武陵区,鸿升,鸿升别墅小区南区,105.00,南,2室2厅2卫,1666
整租·南坪公寓小区 2室2厅 南,武陵区,火车站,南坪公寓小区,90.00,南,2室2厅1卫,1600
整租·金城领域商居楼 2室1厅 东南/南,武陵区,高山街,金城领域商居楼,98.00,东南 南,2室1厅1卫,2000
整租·芙蓉尚城 2室1厅 南/北,武陵区,宏大,芙蓉尚城,90.00,南 北,2室1厅1卫,2000
整租·柳都水语 2室2厅 南,武陵区,火车站,柳都水语,95.00,南,2室2厅1卫,1900
整租·紫金城金色世纪一期 2室2厅 东南/南,武陵区,火车站,紫金城金色世纪一期,90.00,东南 南,2室2厅1卫,1800
整租·高车公寓楼 2室2厅 南,武陵区,五强溪,高车公寓楼,90.00,南,2室2厅1卫,1800
整租·德和圆 2室2厅 南,武陵区,白马湖,德和圆,94.00,南,2室2厅1卫,2000
整租·凯特国际 2室2厅 南,武陵区,鸿升,凯特国际,96.00,南,2室2厅1卫,2000
整租·万达湖公馆A2区 2室2厅 南,武陵区,白马湖,万达湖公馆A2区,98.00,南,2室2厅1卫,2000
整租·白马嘉苑 2室2厅 东南,武陵区,白马湖,白马嘉苑,90.00,东南,2室2厅1卫,2000
整租·柳都水语 2室2厅 南,武陵区,火车站,柳都水语,93.00,南,2室2厅1卫,1900
整租·紫御华庭 2室2厅 南,武陵区,白马湖,紫御华庭,95.00,南,2室2厅1卫,2000
整租·蓝湖郡 2室2厅 南,武陵区,紫桥,蓝湖郡,92.00,南,2室2厅1卫,1800
整租·芷轩名苑首创二期 2室2厅 南,武陵区,芷兰,芷轩名苑首创二期,90.00,南,2室2厅2卫,2000
整租·天源星城 2室2厅 南,武陵区,五强溪,天源星城,100.00,南,2室2厅1卫,1800
整租·怡景福園 2室2厅 南,武陵区,火车站,怡景福園,95.00,南,2室2厅1卫,1800
整租·新邦壹品 2室2厅 南,武陵区,火车站,新邦壹品,92.00,南,2室2厅1卫,2000
整租·金色家园 2室2厅 南,武陵区,火车站,金色家园,93.96,南,2室2厅1卫,1800
整租·学府家苑 2室2厅 南,武陵区,文理学院,学府家苑,90.00,南,2室2厅1卫,1800
整租·水榭花城北城 2室2厅 南,武陵区,滨湖公园,水榭花城北城,107.00,南,2室2厅1卫,2000
整租·东水岸 2室2厅 南,武陵区,三闾,东水岸,93.00,南,2室2厅1卫,1900
整租·紫金城金色世纪一期 2室2厅 南,武陵区,火车站,紫金城金色世纪一期,90.00,南,2室2厅1卫,2000
整租·柳都水语 2室2厅 南,武陵区,火车站,柳都水语,92.00,南,2室2厅1卫,2000
整租·常德恒大华府 2室2厅 南,武陵区,芷兰,常德恒大华府,90.00,南,2室2厅1卫,2000
整租·公园华府 2室2厅 南,武陵区,白马湖,公园华府,90.00,南,2室2厅1卫,2000
整租·伟星·文津华庭 2室2厅 南,武陵区,文理学院,伟星·文津华庭,93.00,南,2室2厅1卫,2000
整租·金沅丽景 2室2厅 南,武陵区,芷兰,金沅丽景,110.00,南,2室2厅1卫,2000
整租·鸿运名苑 2室2厅 南,武陵区,五强溪,鸿运名苑,93.00,南,2室2厅1卫,2000
整租·柳都水语 2室2厅 南/北,武陵区,火车站,柳都水语,92.00,南 北,2室2厅1卫,2000
整租·蓝湖郡 2室2厅 南,武陵区,紫桥,蓝湖郡,90.00,南,2室2厅1卫,2000
整租·白马嘉苑 2室2厅 南,武陵区,白马湖,白马嘉苑,90.00,南,2室2厅1卫,2000
整租·新邦壹品 2室2厅 南,武陵区,火车站,新邦壹品,92.00,南,2室2厅1卫,2000
整租·金色家园 2室2厅 南,武陵区,火车站,金色家园,93.96,南,2室2厅1卫,1800
整租·学府家苑 2室2厅 南,武陵区,文理学院,学府家苑,90.00,南,2室2厅1卫,1800
整租·金色家园 2室2厅 南/北,武陵区,火车站,金色家园,93.00,南 北,2室2厅1卫,1800
整租·紫金城金色世纪一期 2室2厅 南,武陵区,火车站,紫金城金色世纪一期,92.00,南,2室2厅1卫,2000
整租·滨湖新天地 2室1厅 南,武陵区,三岔路,滨湖新天地,99.00,南,2室1厅1卫,2000
整租·伟星·文津华庭 2室2厅 南/北,武陵区,文理学院,伟星·文津华庭,98.00,南 北,2室2厅1卫,1900
整租·柳叶恒苑 2室2厅 南,武陵区,柳叶湖,柳叶恒苑,93.00,南,2室2厅1卫,1900
整租·盛唐四月天 2室2厅 南/北,武陵区,地区医院,盛唐四月天,90.00,南 北,2室2厅1卫,1800
整租·紫御华庭 2室2厅 南,武陵区,白马湖,紫御华庭,100.00,南,2室2厅1卫,2000
整租·浙商广场 2室2厅 南,武陵区,紫桥,浙商广场,90.00,南,2室2厅1卫,2000
整租·芷蘭居 2室2厅 南,武陵区,芷兰,芷蘭居,90.00,南,2室2厅1卫,1800
整租·伟星·文津华庭 2室2厅 南,武陵区,文理学院,伟星·文津华庭,92.00,南,2室2厅1卫,2000
整租·新邦壹品 2室2厅 南,武陵区,火车站,新邦壹品,92.66,南,2室2厅1卫,2000
整租·白马 · 青秀 2室2厅 南,武陵区,白马湖,白马 · 青秀,93.00,南,2室2厅1卫,2000
整租·德和圆 2室2厅 南,武陵区,白马湖,德和圆,90.00,南,2室2厅1卫,2000
整租·新外滩 2室2厅 南,武陵区,三岔路,新外滩,97.00,南,2室2厅1卫,2000
整租·御景江南 2室2厅 南,鼎城区,桥南,御景江南,90.00,南,2室2厅1卫,1900
整租·金沅丽景 2室2厅 南/北,武陵区,芷兰,金沅丽景,97.00,南 北,2室2厅1卫,2000
整租·三一翡翠湾 2室2厅 南,武陵区,三闾,三一翡翠湾,91.00,南,2室2厅1卫,1800
整租·金沅丽景 2室2厅 南,武陵区,芷兰,金沅丽景,99.60,南,2室2厅1卫,2000
整租·雅林春晓 2室2厅 南,武陵区,火车站,雅林春晓,108.00,南,2室2厅1卫,1800
整租·金城新正华公寓 2室1厅 南,武陵区,步行街,金城新正华公寓,90.00,南,2室1厅1卫,1800
整租·高管所单位房 2室2厅 南/北,武陵区,三岔路,高管所单位房,91.00,南 北,2室2厅1卫,2000
整租·紫御华庭 2室2厅 南,武陵区,白马湖,紫御华庭,95.00,南,2室2厅1卫,2000
整租·紫御华庭 2室2厅 南,武陵区,白马湖,紫御华庭,100.00,南,2室2厅1卫,2000
整租·白马 · 青秀 2室2厅 东南,武陵区,白马湖,白马 · 青秀,91.00,东南,2室2厅1卫,2000
整租·泽云幸福里 2室2厅 南/西南,武陵区,火车站,泽云幸福里,99.00,南 西南,2室2厅1卫,1800
整租·水榭花城北城 2室2厅 南,武陵区,滨湖公园,水榭花城北城,106.00,南,2室2厅1卫,2000
整租·芷蘭居 2室1厅 南,武陵区,芷兰,芷蘭居,90.00,南,2室1厅1卫,1800
整租·白马 · 青秀 2室2厅 南,武陵区,白马湖,白马 · 青秀,93.00,南,2室2厅1卫,2000
整租·德和圆 2室2厅 南,武陵区,白马湖,德和圆,90.00,南,2室2厅1卫,2000
整租·御景江南 2室2厅 南,鼎城区,桥南,御景江南,90.00,南,2室2厅1卫,1900
整租·金沅丽景 2室2厅 南/北,武陵区,芷兰,金沅丽景,97.00,南 北,2室2厅1卫,2000
整租·芷蘭居 2室2厅 南,武陵区,芷兰,芷蘭居,90.00,南,2室2厅1卫,1800
整租·伟星·文津华庭 2室2厅 南,武陵区,文理学院,伟星·文津华庭,92.00,南,2室2厅1卫,2000
整租·致远·乐路口 2室1厅 南,武陵区,三岔路,致远·乐路口,90.00,南,2室1厅1卫,1800
整租·金城·2008 2室2厅 南,武陵区,火车站,金城·2008,90.00,南,2室2厅1卫,2000
整租·白马嘉苑 2室2厅 东南,武陵区,白马湖,白马嘉苑,90.00,东南,2室2厅1卫,1800
整租·新外滩 2室2厅 南,武陵区,三岔路,新外滩,96.60,南,2室2厅1卫,1800
整租·盛唐四月天 2室2厅 南/北,武陵区,地区医院,盛唐四月天,90.00,南 北,2室2厅1卫,1800
整租·金城·2008 2室2厅 南,武陵区,火车站,金城·2008,92.00,南,2室2厅1卫,1800
整租·新外滩 2室2厅 南,武陵区,三岔路,新外滩,97.00,南,2室2厅1卫,2000
整租·沙港花园 2室2厅 南,武陵区,鸿升,沙港花园,93.00,南,2室2厅1卫,1800
整租·万达湖公馆C区 2室2厅 南,武陵区,白马湖,万达湖公馆C区,100.00,南,2室2厅1卫,2300
整租·万达湖公馆C区 2室2厅 南,武陵区,白马湖,万达湖公馆C区,99.00,南,2室2厅1卫,2500
整租·泽云广场 2室1厅 南,武陵区,火车站,泽云广场,98.00,南,2室1厅1卫,2200
整租·金城领域商居楼 2室1厅 南,武陵区,高山街,金城领域商居楼,98.00,南,2室1厅1卫,2200
整租·金城领域商居楼 2室2厅 东南/南,武陵区,高山街,金城领域商居楼,98.00,东南 南,2室2厅2卫,2200
整租·朝阳佳苑 2室2厅 南,武陵区,鸿升,朝阳佳苑,100.00,南,2室2厅1卫,2200
整租·电信花园 2室2厅 南,武陵区,火车站,电信花园,92.00,南,2室2厅1卫,2200
整租·常安白马大院 2室1厅 南/北,武陵区,白马湖,常安白马大院,99.00,南 北,2室1厅1卫,2200
整租·育美雅苑 2室2厅 南,武陵区,芷兰,育美雅苑,90.00,南,2室2厅1卫,2100
整租·紫御华庭 2室2厅 南,武陵区,白马湖,紫御华庭,96.00,南,2室2厅1卫,2500
整租·电信花园 2室2厅 南,武陵区,火车站,电信花园,92.00,南,2室2厅1卫,2200
整租·白马 · 青秀 2室2厅 南,武陵区,白马湖,白马 · 青秀,92.00,南,2室2厅1卫,2500
整租·泽云广场 2室2厅 南,武陵区,火车站,泽云广场,94.67,南,2室2厅1卫,2500
整租·常安白马大院 2室2厅 南,武陵区,白马湖,常安白马大院,99.00,南,2室2厅1卫,2300
整租·新邦壹品 2室2厅 南,武陵区,火车站,新邦壹品,94.00,南,2室2厅1卫,2500
整租·常安白马大院 2室2厅 南,武陵区,白马湖,常安白马大院,95.80,南,2室2厅1卫,2100
整租·水榭花城北城 2室2厅 南,武陵区,滨湖公园,水榭花城北城,90.00,南,2室2厅1卫,2300
整租·伟星·文津华庭 2室2厅 南,武陵区,文理学院,伟星·文津华庭,93.00,南,2室2厅1卫,2300
整租·水榭花城北城 2室2厅 南/北,武陵区,滨湖公园,水榭花城北城,107.00,南 北,2室2厅1卫,2100
整租·电信花园 2室2厅 南,武陵区,火车站,电信花园,90.00,南,2室2厅1卫,2100
整租·德和圆 2室2厅 南/北,武陵区,白马湖,德和圆,93.00,南 北,2室2厅1卫,2200
整租·新邦壹品 2室2厅 南,武陵区,火车站,新邦壹品,100.00,南,2室2厅2卫,2300
整租·陽光鑫都 2室2厅 南,武陵区,高山街,陽光鑫都,90.00,南,2室2厅1卫,2100
整租·伟星·文津华庭 2室2厅 南,武陵区,文理学院,伟星·文津华庭,93.40,南,2室2厅1卫,2200
整租·鸿瑞和府 2室2厅 南,武陵区,芷兰,鸿瑞和府,90.00,南,2室2厅2卫,2200
整租·万达湖公馆A2区 2室2厅 南,武陵区,白马湖,万达湖公馆A2区,96.50,南,2室2厅1卫,2500
整租·泓鑫桃林 2室1厅 东南/南,武陵区,滨湖公园,泓鑫桃林,105.00,东南 南,2室1厅1卫,2200
整租·经泽楠沙湾 2室2厅 南,武陵区,三闾,经泽楠沙湾,93.00,南,2室2厅1卫,2400
整租·鼎喜大厦 2室1厅 南,武陵区,文理学院,鼎喜大厦,95.80,南,2室1厅1卫,2100
整租·蓝湖郡 2室2厅 南,武陵区,紫桥,蓝湖郡,90.00,南,2室2厅1卫,2400
整租·万达湖公馆C区 2室2厅 南,武陵区,白马湖,万达湖公馆C区,98.00,南,2室2厅1卫,2300
整租·东晟文化公馆 2室1厅 南,武陵区,北站,东晟文化公馆,90.00,南,2室1厅2卫,2300
整租·紫御华庭 2室1厅 南,武陵区,白马湖,紫御华庭,96.00,南,2室1厅1卫,2400
整租·万达湖公馆A1区 2室2厅 南/北,武陵区,白马湖,万达湖公馆A1区,95.00,南 北,2室2厅2卫,2200
整租·紫御华庭 2室2厅 南,武陵区,白马湖,紫御华庭,96.00,南,2室2厅1卫,2100
整租·碧水江南 2室2厅 南/北,武陵区,三闾,碧水江南,107.00,南 北,2室2厅1卫,2100
整租·经泽楠沙湾 2室2厅 南,武陵区,三闾,经泽楠沙湾,93.00,南,2室2厅1卫,2400
整租·鼎喜大厦 2室1厅 南,武陵区,文理学院,鼎喜大厦,95.80,南,2室1厅1卫,2100
整租·万达湖公馆C区 2室2厅 南/北,武陵区,白马湖,万达湖公馆C区,98.00,南 北,2室2厅1卫,2200
整租·万达湖公馆A2区 2室2厅 南,武陵区,白马湖,万达湖公馆A2区,96.50,南,2室2厅1卫,2500
整租·泓鑫桃林 2室1厅 东南/南,武陵区,滨湖公园,泓鑫桃林,105.00,东南 南,2室1厅1卫,2200
整租·育才学府 2室2厅 南,武陵区,宏大,育才学府,90.00,南,2室2厅1卫,2200
整租·汇景城 2室2厅 南,武陵区,白马湖,汇景城,100.00,南,2室2厅1卫,2500
整租·经投·柏林国际 2室2厅 南/北,武陵区,柳叶湖,经投·柏林国际,90.00,南 北,2室2厅1卫,2200
整租·白马 · 青秀 2室2厅 南,武陵区,白马湖,白马 · 青秀,93.00,南,2室2厅1卫,2200
整租·万达湖公馆B区 2室2厅 南,武陵区,白马湖,万达湖公馆B区,94.00,南,2室2厅1卫,2500
整租·经投·柏林国际 2室2厅 南,武陵区,柳叶湖,经投·柏林国际,90.00,南,2室2厅1卫,2300
整租·金和嘉苑二期 2室2厅 南/北,武陵区,三闾,金和嘉苑二期,90.00,南 北,2室2厅1卫,2100
整租·万达湖公馆A1区 2室2厅 南,武陵区,白马湖,万达湖公馆A1区,96.00,南,2室2厅1卫,2400
整租·三一翡翠湾 2室2厅 南,武陵区,三闾,三一翡翠湾,92.00,南,2室2厅1卫,2600
整租·中原德景园 2室2厅 南/北,武陵区,白马湖,中原德景园,93.00,南 北,2室2厅1卫,2700
整租·裕华明珠 2室1厅 北,鼎城区,桥南,裕华明珠,120.00,北,2室1厅1卫,700
整租·霞山小区 2室2厅 南/北,武陵区,宏大,霞山小区,120.00,南 北,2室2厅1卫,1200
整租·长家山社区居委会 2室2厅 南,武陵区,文理学院,长家山社区居委会,121.81,南,2室2厅1卫,1000
整租·龙港市场 2室2厅 南,武陵区,三岔路,龙港市场,120.00,南,2室2厅1卫,1200
整租·创鼎御和园 2室2厅 南,武陵区,三岔路,创鼎御和园,130.00,南,2室2厅2卫,1600
整租·和生源 2室2厅 南,武陵区,三闾,和生源,110.00,南,2室2厅1卫,1700
整租·金地香榭 2室3厅 西南,武陵区,步行街,金地香榭,130.00,西南,2室3厅2卫,2000
整租·金沅丽景 2室2厅 南,武陵区,芷兰,金沅丽景,110.00,南,2室2厅1卫,2000
整租·怡景福園 2室2厅 南,武陵区,火车站,怡景福園,110.00,南,2室2厅1卫,1800
整租·清和苑 2室2厅 南/北,武陵区,白马湖,清和苑,126.00,南 北,2室2厅2卫,2000
整租·富星花园 2室2厅 南,武陵区,芷兰,富星花园,128.00,南,2室2厅1卫,2000
整租·泓鑫中苑 2室2厅 南,武陵区,三闾,泓鑫中苑,120.00,南,2室2厅2卫,2500
整租·龙湖双珑原著 2室2厅 南,武陵区,火车站,龙湖双珑原著,112.00,南,2室2厅1卫,2500
整租·金泰利商业大厦 2室1厅 南,武陵区,高山街,金泰利商业大厦,110.00,南,2室1厅1卫,2500
整租·常德恒大华府 2室2厅 南/北,武陵区,芷兰,常德恒大华府,117.00,南 北,2室2厅2卫,3000
整租·电信花园 2室1厅 南,武陵区,火车站,电信花园,116.00,南,2室1厅1卫,2600
整租·创鼎御和园 2室2厅 南,武陵区,三岔路,创鼎御和园,130.00,南,2室2厅2卫,1600
整租·富绅花园 2室2厅 南,武陵区,滨湖公园,富绅花园,137.00,南,2室2厅1卫,1700
整租·金地香榭 2室3厅 西南,武陵区,步行街,金地香榭,130.00,西南,2室3厅2卫,2000
整租·东门佳园 2室2厅 南,武陵区,三闾,东门佳园,135.00,南,2室2厅1卫,2000
整租·德苑小区 2室2厅 南/北,武陵区,文理学院,德苑小区,132.00,南 北,2室2厅2卫,1800
整租·富星花园 2室2厅 南,武陵区,芷兰,富星花园,135.00,南,2室2厅1卫,2100
整租·金泰利商业大厦 2室1厅 北,武陵区,高山街,金泰利商业大厦,134.00,北,2室1厅1卫,2400
整租·富华花苑 2室2厅 南,武陵区,鸿升,富华花苑,143.25,南,2室2厅2卫,3000
整租·中原德景园 2室2厅 南/北,武陵区,白马湖,中原德景园,137.00,南 北,2室2厅1卫,2600
整租·浙商广场 2室1厅 南,武陵区,紫桥,浙商广场,150.00,南,2室1厅1卫,3500
整租·总部国际大厦 2室2厅 南/西,武陵区,白马湖,总部国际大厦,140.00,南 西,2室2厅0卫,5000
整租·和瑞欢乐城 3室1厅 南,武陵区,火车站,和瑞欢乐城,38.80,南,3室1厅1卫,2000
整租·茉莉村 3室2厅 南,武陵区,紫桥,茉莉村,67.00,南,3室2厅1卫,900
整租·烟厂生活二区 3室1厅 南,武陵区,三岔路,烟厂生活二区,70.00,南,3室1厅1卫,1000
整租·皂果小区西区 3室1厅 南,武陵区,三岔路,皂果小区西区,68.90,南,3室1厅1卫,1200
整租·水岸名苑 3室1厅 南,武陵区,宏大,水岸名苑,75.00,南,3室1厅1卫,1000
整租·新二村 3室1厅 南,武陵区,滨湖公园,新二村,72.00,南,3室1厅1卫,1000
整租·福慧公寓 3室2厅 南,武陵区,三岔路,福慧公寓,90.00,南,3室2厅1卫,1200
整租·西苑新村 3室2厅 南,武陵区,五强溪,西苑新村,90.00,南,3室2厅1卫,1000
整租·西园社区 3室2厅 南,武陵区,宏大,西园社区,90.00,南,3室2厅1卫,1200
整租·茉莉村 3室2厅 南,武陵区,紫桥,茉莉村,87.00,南,3室2厅1卫,1100
整租·城投十里外滩 3室2厅 南,鼎城区,桥南,城投十里外滩,90.00,南,3室2厅2卫,1500
整租·市政府机关宿舍二院 3室1厅 南/北,武陵区,紫桥,市政府机关宿舍二院,90.00,南 北,3室1厅1卫,1500
整租·常德市第三中学宿舍 3室2厅 南,武陵区,滨湖公园,常德市第三中学宿舍,90.00,南,3室2厅1卫,1500
整租·湘北第一村 3室1厅 南,武陵区,紫桥,湘北第一村,80.00,南,3室1厅1卫,1500
整租·捌海▪常德公馆 3室2厅 南/北,鼎城区,桥南,捌海▪常德公馆,89.50,南 北,3室2厅1卫,1400
整租·茉莉村 3室2厅 南,武陵区,紫桥,茉莉村,89.00,南,3室2厅1卫,1300
整租·第一人民医院宿舍 3室1厅 南,武陵区,地区医院,第一人民医院宿舍,80.00,南,3室1厅1卫,1500
整租·常德市文联宿舍 3室1厅 南,武陵区,滨湖公园,常德市文联宿舍,90.00,南,3室1厅1卫,1400
整租·四眼井社区 3室2厅 南/北,武陵区,步行街,四眼井社区,88.00,南 北,3室2厅2卫,1600
整租·汉晨江南文苑 3室2厅 南,鼎城区,桥南,汉晨江南文苑,90.00,南,3室2厅2卫,1600
整租·金江南 3室1厅 南,鼎城区,桥南,金江南,90.00,南,3室1厅1卫,1600
整租·泽云幸福里 3室2厅 南,武陵区,火车站,泽云幸福里,89.00,南,3室2厅1卫,1800
整租·泽云幸福里 3室2厅 南,武陵区,火车站,泽云幸福里,88.00,南,3室2厅1卫,2000
整租·君华·御庭 3室2厅 南,武陵区,白马湖,君华·御庭,79.00,南,3室2厅1卫,2000
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,89.60,南,3室2厅1卫,2000
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00,南,3室2厅1卫,1800
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,89.60,南,3室2厅1卫,1900
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00,南,3室2厅1卫,2000
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,89.00,南,3室2厅1卫,2000
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00,南,3室2厅1卫,2000
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00,南,3室2厅1卫,1800
整租·中国工商银行宿舍 3室1厅 南,武陵区,北站,中国工商银行宿舍,76.00,南,3室1厅1卫,1800
整租·浙商广场 3室2厅 南,武陵区,紫桥,浙商广场,90.00,南,3室2厅1卫,2000
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00,南,3室2厅1卫,2000
整租·芙蓉生活一区 3室1厅 南,武陵区,三岔路,芙蓉生活一区,78.00,南,3室1厅1卫,2000
整租·湖南文理学院芙蓉学院 3室2厅 南,武陵区,三闾,湖南文理学院芙蓉学院,80.00,南,3室2厅1卫,1800
整租·万建紫庭 3室2厅 南,武陵区,三闾,万建紫庭,88.00,南,3室2厅1卫,1900
整租·君华·御庭 3室2厅 南,武陵区,白马湖,君华·御庭,79.00,南,3室2厅1卫,2000
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00,南,3室2厅1卫,1800
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,90.00,南 北,3室2厅1卫,1800
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,88.00,南,3室2厅1卫,2000
整租·君华·御庭 3室2厅 南,武陵区,白马湖,君华·御庭,79.00,南,3室2厅1卫,2500
整租·君华·御庭 3室2厅 南,武陵区,白马湖,君华·御庭,79.00,南,3室2厅1卫,2300
整租·三一翡翠湾 3室2厅 南/北,武陵区,三闾,三一翡翠湾,88.00,南 北,3室2厅1卫,2300
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,89.00,南,3室2厅1卫,2200
整租·君华·御庭 3室2厅 南,武陵区,白马湖,君华·御庭,79.00,南,3室2厅1卫,2200
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,89.00,南,3室2厅1卫,2200
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00,南,3室2厅1卫,2100
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00,南,3室2厅1卫,2500
整租·凯特国际 3室2厅 南,武陵区,鸿升,凯特国际,90.00,南,3室2厅1卫,2100
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00,南,3室2厅1卫,2300
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00,南,3室2厅1卫,2300
整租·泽云幸福里 3室2厅 东/南,武陵区,火车站,泽云幸福里,89.00,东 南,3室2厅1卫,2300
整租·君华·御庭 3室2厅 南,武陵区,白马湖,君华·御庭,79.00,南,3室2厅1卫,2200
整租·武陵区教育局宿舍 3室2厅 南,武陵区,滨湖公园,武陵区教育局宿舍,80.00,南,3室2厅1卫,2200
整租·和瑞欢乐城 3室2厅 南,武陵区,火车站,和瑞欢乐城,85.00,南,3室2厅2卫,2800
整租·华政·龙港汇 3室2厅 南,武陵区,三岔路,华政·龙港汇,89.00,南,3室2厅1卫,2600
整租·君华·御庭 3室2厅 南/北,武陵区,白马湖,君华·御庭,80.00,南 北,3室2厅1卫,2800
整租·华西小区 3室2厅 南,武陵区,北站,华西小区,107.00,南,3室2厅1卫,1200
整租·常鑫公寓 3室1厅 南,武陵区,步行街,常鑫公寓,99.00,南,3室1厅1卫,1200
整租·中建公园府 3室2厅 南,武陵区,五强溪,中建公园府,108.00,南,3室2厅2卫,800
整租·希豪苑 3室2厅 南,武陵区,三闾,希豪苑,110.00,南,3室2厅1卫,1200
整租·常德旧货市场 3室1厅 西南,武陵区,甘露寺,常德旧货市场,104.00,西南,3室1厅1卫,700
整租·原常德化工机械厂化机小区 3室2厅 南,武陵区,三岔路,原常德化工机械厂化机小区,108.00,南,3室2厅1卫,900
整租·福慧公寓 3室2厅 南,武陵区,三岔路,福慧公寓,90.00,南,3室2厅1卫,1200
整租·皂果小区西区 3室2厅 南/北,武陵区,三岔路,皂果小区西区,100.00,南 北,3室2厅1卫,1200
整租·常德市强戒所干部宿舍 3室2厅 东南,武陵区,高山街,常德市强戒所干部宿舍,102.00,东南,3室2厅1卫,1200
整租·金城小区 3室2厅 南,武陵区,三岔路,金城小区,101.00,南,3室2厅1卫,1200
整租·常德市制钉厂宿舍 3室2厅 南,武陵区,甘露寺,常德市制钉厂宿舍,95.00,南,3室2厅1卫,900
整租·西苑新村 3室2厅 南,武陵区,五强溪,西苑新村,90.00,南,3室2厅1卫,1000
整租·仁济小区 3室2厅 南/北,武陵区,宏大,仁济小区,110.00,南 北,3室2厅1卫,1200
整租·华洋小区 3室2厅 南/北,武陵区,滨湖公园,华洋小区,98.00,南 北,3室2厅1卫,1200
整租·十一中宿舍 3室2厅 南,武陵区,紫桥,十一中宿舍,93.00,南,3室2厅1卫,1200
整租·老建行宿舍 3室1厅 南/北,武陵区,五强溪,老建行宿舍,100.96,南 北,3室1厅1卫,1000
