名称,区,板块,具体地址,面积（㎡）,朝向,房型,租价（元/月）
整租·景王坟 1室1厅 西北,海淀,甘家口,景王坟,44.80,西北,1室1厅1卫,5800
整租·三里河路5号院 1室1厅 东/南,海淀,甘家口,三里河路5号院,44.41,东 南,1室1厅1卫,6200
整租·双榆树东里 2室1厅 南,海淀,双榆树,双榆树东里,53.90,南,2室1厅1卫,7800
整租·双榆树西里 2室1厅 南/北,海淀,双榆树,双榆树西里,61.29,南 北,2室1厅1卫,7500
整租·五福玲珑居南区 1室1厅 南,海淀,四季青,五福玲珑居南区,57.00,南,1室1厅1卫,6600
整租·橡树湾二期 1室1厅 南/北,海淀,清河,橡树湾二期,61.00,南 北,1室1厅1卫,7500
整租·北京印象 1室1厅 东,海淀,定慧寺,北京印象,81.00,东,1室1厅1卫,8800
整租·当代城市家园 1室1厅 北,海淀,上地,当代城市家园,54.00,北,1室1厅1卫,5900
整租·宏塔社区 2室1厅 南/北,房山,燕山,宏塔社区,59.79,南 北,2室1厅1卫,1700
整租·天翠阳光新城 2室1厅 南/北,石景山,城子,天翠阳光新城,85.00,南 北,2室1厅1卫,3800
整租·城子大街90号院 2室1厅 西南,门头沟,城子,城子大街90号院,65.00,西南,2室1厅1卫,3000
整租·天恒乐活城 2室1厅 南,房山,阎村,天恒乐活城,76.04,南,2室1厅1卫,3000
整租·沁园春景 1室1厅 南/北,房山,窦店,沁园春景,59.96,南 北,1室1厅1卫,1600
整租·北京城建琨廷漫缇 3室2厅 南/北,房山,窦店,北京城建琨廷漫缇,105.73,南 北,3室2厅1卫,3500
整租·山水汇豪苑B区 1室1厅 南,房山,窦店,山水汇豪苑B区,52.04,南,1室1厅1卫,1600
整租·清秀园北区 2室1厅 南/北,昌平,东关,清秀园北区,79.54,南 北,2室1厅1卫,3000
整租·国惠村 2室1厅 南/北,昌平,南邵,国惠村,81.30,南 北,2室1厅1卫,4300
整租·中海云筑 3室1厅 南/北,大兴,大兴新机场,中海云筑,89.00,南 北,3室1厅1卫,4000
整租·育新花园北里 2室1厅 南,大兴,大兴新机场洋房别墅区,育新花园北里,73.08,南,2室1厅1卫,2400
整租·长安小区 2室1厅 南/北,密云,鼓楼街道,长安小区,164.35,南 北,2室1厅1卫,2600
整租·空港新苑五区15号院 1室1厅 南,大兴,大兴机场空港,空港新苑五区15号院,60.07,南,1室1厅1卫,1500
整租·安贞里 1室1厅 南,朝阳,安贞,安贞里,58.00,南,1室1厅1卫,6700
整租·芍药居 2室1厅 南/北,朝阳,芍药居,芍药居,65.85,南 北,2室1厅1卫,6700
整租·芍药居北里 3室1厅 南/北,朝阳,芍药居,芍药居北里,151.63,南 北,3室1厅2卫,16000
整租·南新园 1室1厅 东,朝阳,华威桥,南新园,53.08,东,1室1厅1卫,5200
整租·尚东阁 2室1厅 西南,朝阳,管庄,尚东阁,89.22,西南,2室1厅1卫,5500
整租·管庄西里 2室1厅 南/北,朝阳,管庄,管庄西里,59.90,南 北,2室1厅1卫,4300
整租·天泰定福苑 2室1厅 南/北,朝阳,定福庄,天泰定福苑,82.73,南 北,2室1厅1卫,5500
整租·甘露园南里 2室1厅 南/北,朝阳,甘露园,甘露园南里,56.06,南 北,2室1厅1卫,5500
整租·朝阳无限芳菁苑 3室2厅 东南/西北,朝阳,甘露园,朝阳无限芳菁苑,146.00,东南 西北,3室2厅2卫,8800
整租·壹线国际 1室0厅 东,朝阳,四惠,壹线国际,43.61,东,1室0厅1卫,5800
整租·炫特嘉园一期 1室0厅 南,朝阳,石佛营,炫特嘉园一期,46.00,南,1室0厅1卫,5500
整租·公园1872 1室1厅 南,朝阳,石佛营,公园1872,93.00,南,1室1厅1卫,12000
整租·润枫水尚西区 2室1厅 西南,朝阳,朝青,润枫水尚西区,111.00,西南,2室1厅2卫,11000
整租·丽水嘉园 1室1厅 南,朝阳,朝阳公园,丽水嘉园,73.00,南,1室1厅1卫,9000
整租·呼家楼北街 1室1厅 北,朝阳,红庙,呼家楼北街,40.99,北,1室1厅1卫,6800
整租·金台里 1室1厅 南,朝阳,红庙,金台里,43.41,南,1室1厅1卫,5800
整租·慈云寺 2室1厅 南,朝阳,红庙,慈云寺,55.52,南,2室1厅1卫,5800
整租·东亚创展国际 2房间 西,顺义,后沙峪,东亚创展国际,38.00,西,2房间1卫,3100
整租·朗芳园七区 2室1厅 南,通州,通州其它,朗芳园七区,92.00,南,2室1厅1卫,4000
整租·常秀家园 1室1厅 南/北,海淀,西三旗,常秀家园,41.90,南 北,1室1厅1卫,5000
整租·紫金新干线 2室1厅 南/北,昌平,霍营,紫金新干线,98.00,南 北,2室1厅1卫,6600
整租·建材城东一里 2室1厅 南/北,海淀,西三旗,建材城东一里,66.75,南 北,2室1厅1卫,5300
整租·革新里24号院 2室1厅 东,东城,永定门,革新里24号院,60.00,东,2室1厅1卫,5300
整租·后现代城B区 1室0厅 北,朝阳,大望路,后现代城B区,46.39,北,1室0厅1卫,5600
整租·北纬40度一期 4室2厅 南/北,朝阳,望京,北纬40度一期,225.00,南 北,4室2厅3卫,22000
整租·阳光100 2室2厅 西南,朝阳,CBD,阳光100,134.00,西南,2室2厅2卫,14000
整租·天恒乐活城 3室1厅 西南,房山,阎村,天恒乐活城,89.00,西南,3室1厅1卫,3300
整租·金隅万科城二期 3室1厅 南/西,昌平,鼓楼大街,金隅万科城二期,88.93,南 西,3室1厅1卫,5500
整租·首开万科城市之光盛佳尚苑 3房间 东,通州,通州其它,首开万科城市之光盛佳尚苑,38.00,东,3房间2卫,4000
整租·金融街武夷融御 2室1厅 南,通州,武夷花园,金融街武夷融御,72.00,南,2室1厅1卫,6200
整租·瑞公馆 3房间 东,大兴,天宫院,瑞公馆,37.40,东,3房间1卫,3500
整租·国美第一城3号院 2室1厅 东,朝阳,朝青,国美第一城3号院,81.22,东,2室1厅1卫,7500
整租·乐想汇 1房间 南,朝阳,北苑,乐想汇,71.70,南,1房间1卫,6500
整租·柏林爱乐三期 1室1厅 东,朝阳,常营,柏林爱乐三期,67.04,东,1室1厅1卫,5800
整租·星源国际 2室1厅 西,朝阳,望京,星源国际,103.98,西,2室1厅1卫,12000
整租·科印小区 2室1厅 南/北,通州,通州北苑,科印小区,54.54,南 北,2室1厅1卫,4300
整租·东风苑小区3号院 2室1厅 南/西/北,朝阳,朝阳公园,东风苑小区3号院,80.00,南 西 北,2室1厅1卫,8600
整租·钟萃路1号院 2室1厅 南/北,丰台,成寿寺,钟萃路1号院,75.00,南 北,2室1厅1卫,6700
整租·索家坟 1室1厅 南,海淀,小西天,索家坟,36.00,南,1室1厅1卫,6500
整租·小关北里 1室1厅 南,朝阳,惠新西街,小关北里,46.00,南,1室1厅1卫,6000
整租·怀柔南大街 2室1厅 南/北,怀柔,怀柔,怀柔南大街,57.01,南 北,2室1厅1卫,2500
整租·东厂北巷3号院 3室1厅 东/西,东城,灯市口,东厂北巷3号院,72.00,东 西,3室1厅1卫,11000
整租·蓟门东里 2室1厅 东南,海淀,知春路,蓟门东里,56.00,东南,2室1厅1卫,7100
整租·东惠家园 2室1厅 南/北,通州,通州其它,东惠家园,89.00,南 北,2室1厅1卫,4500
整租·新华街五里 3室1厅 南/北,丰台,看丹桥,新华街五里,83.90,南 北,3室1厅1卫,6000
整租·慧忠北里第二社区 2室1厅 南/北,朝阳,亚运村,慧忠北里第二社区,74.34,南 北,2室1厅1卫,8200
整租·亮马嘉园 3室1厅 东/东南/北,朝阳,酒仙桥,亮马嘉园,92.63,东 东南 北,3室1厅1卫,9500
整租·市政物业小区 2室1厅 南/北,朝阳,亚运村小营,市政物业小区,65.77,南 北,2室1厅1卫,6300
整租·南沙滩小区 1室1厅 南,朝阳,南沙滩,南沙滩小区,41.60,南,1室1厅1卫,6000
整租·西坝河东里 1室1厅 西北,朝阳,西坝河,西坝河东里,47.00,西北,1室1厅1卫,5700
整租·西坝河西里 2室1厅 南,朝阳,西坝河,西坝河西里,56.24,南,2室1厅1卫,7500
整租·翠成馨园B区 2室2厅 南,朝阳,垡头,翠成馨园B区,92.00,南,2室2厅1卫,6700
整租·胜古北里  3室1厅 南/北,朝阳,惠新西街,胜古北里 ,69.00,南 北,3室1厅1卫,9000
整租·兴隆家园 1室1厅 西,朝阳,高碑店,兴隆家园,66.71,西,1室1厅1卫,5900
整租·兴隆家园 4室1厅 复式 东/西南,朝阳,高碑店,兴隆家园,118.00,东 西南,4室1厅2卫,8800
整租·北京新天地三期 2室1厅 南,朝阳,常营,北京新天地三期,93.00,南,2室1厅1卫,5800
整租·柏林爱乐三期 1室1厅 南/北,朝阳,常营,柏林爱乐三期,60.00,南 北,1室1厅1卫,5100
整租·柏林爱乐二期 3室1厅 东北,朝阳,常营,柏林爱乐二期,93.28,东北,3室1厅1卫,6000
整租·金隅丽景园 1室1厅 东,朝阳,常营,金隅丽景园,47.78,东,1室1厅1卫,4200
整租·平乐园小区 2室1厅 东/南/北,朝阳,北工大,平乐园小区,61.00,东 南 北,2室1厅1卫,8000
整租·平乐园小区 1室1厅 南,朝阳,北工大,平乐园小区,45.94,南,1室1厅1卫,4700
整租·磨房南里 1室1厅 东,朝阳,北工大,磨房南里,58.50,东,1室1厅1卫,5500
整租·龙潭西里 2室1厅 南/北,东城,左安门,龙潭西里,52.69,南 北,2室1厅1卫,5300
整租·中海城北区 2室2厅 南,朝阳,成寿寺,中海城北区,99.43,南,2室2厅2卫,8300
整租·天桥北里 3室1厅 南/西,西城,陶然亭,天桥北里,98.00,南 西,3室1厅1卫,12000
整租·中信锦园 2室1厅 东南,西城,陶然亭,中信锦园,95.84,东南,2室1厅1卫,16000
整租·华润小区 2室1厅 南/北,丰台,西罗园,华润小区,71.00,南 北,2室1厅1卫,4800
整租·教场口9号院 3室1厅 西南,西城,六铺炕,教场口9号院,85.00,西南,3室1厅1卫,12000
整租·首开花香西苑 1室1厅 南,丰台,科技园区,首开花香西苑,58.00,南,1室1厅1卫,4900
整租·首开花香四季 2室1厅 南/北,丰台,科技园区,首开花香四季,70.00,南 北,2室1厅1卫,5800
整租·DBC加州小镇C区 2室1厅 南,通州,临河里,DBC加州小镇C区,93.18,南,2室1厅1卫,3800
整租·海棠湾二期 2室1厅 南,通州,临河里,海棠湾二期,91.46,南,2室1厅1卫,5500
整租·DBC加州小镇C区 2室1厅 南,通州,临河里,DBC加州小镇C区,91.00,南,2室1厅1卫,4500
整租·丰益花园西区 2室1厅 东南,丰台,丽泽,丰益花园西区,77.52,东南,2室1厅1卫,5300
整租·顺四条37号院 2室1厅 西南,丰台,刘家窑,顺四条37号院,73.10,西南,2室1厅1卫,4200
整租·银地家园 4室2厅 南/北,丰台,花乡,银地家园,180.00,南 北,4室2厅2卫,10000
整租·银地家园 1室1厅 南/北,丰台,花乡,银地家园,52.86,南 北,1室1厅1卫,4300
整租·东斜街 1室1厅 南,西城,西单,东斜街,41.60,南,1室1厅1卫,8500
整租·新裕家园 2室1厅 南,东城,崇文门,新裕家园,78.42,南,2室1厅1卫,11000
整租·金鱼池西区 2室1厅 南/北,东城,天坛,金鱼池西区,65.44,南 北,2室1厅1卫,7800
整租·安化南里 2室1厅 东,东城,广渠门,安化南里,70.00,东,2室1厅1卫,7100
整租·富莱茵花园 1室1厅 东/南,东城,永定门,富莱茵花园,51.95,东 南,1室1厅1卫,4500
整租·白菜湾社区 2室1厅 南/北,西城,天宁寺,白菜湾社区,58.00,南 北,2室1厅1卫,5500
整租·天宁寺前街北里 1室1厅 西,西城,天宁寺,天宁寺前街北里,41.00,西,1室1厅1卫,5200
整租·彩虹新城 2室1厅 南/北,大兴,枣园,彩虹新城,88.62,南 北,2室1厅1卫,4700
整租·南庭新苑北区 2室1厅 南/北,丰台,新宫,南庭新苑北区,61.00,南 北,2室1厅1卫,4600
整租·明发雅苑 2室1厅 东南,大兴,天宫院,明发雅苑,85.35,东南,2室1厅1卫,3900
整租·恒大滨河左岸 2室1厅 东南/西,房山,良乡,恒大滨河左岸,75.26,东南 西,2室1厅1卫,3200
整租·康泽佳苑南区 1室1厅 南,房山,长阳,康泽佳苑南区,54.36,南,1室1厅1卫,3200
整租·加州水郡三期 3室1厅 南/北,房山,长阳,加州水郡三期,134.00,南 北,3室1厅1卫,4500
整租·中纺东里 2室1厅 南,朝阳,三里屯,中纺东里,63.80,南,2室1厅1卫,8000
整租·杏花西里 2室1厅 南/北,房山,燕山,杏花西里,57.66,南 北,2室1厅1卫,1600
整租·绿城百合公寓北区 1室1厅 南,房山,阎村,绿城百合公寓北区,66.35,南,1室1厅1卫,3000
整租·远见名苑 2室1厅 东北,西城,广安门,远见名苑,88.81,东北,2室1厅1卫,9500
整租·车站西街13号院 1室1厅 北,西城,广安门,车站西街13号院,34.47,北,1室1厅1卫,3300
整租·马连道东街 3室1厅 东/南/北,西城,马连道,马连道东街,51.53,东 南 北,3室1厅1卫,7200
整租·槐柏树后街 1室1厅 南,西城,长椿街,槐柏树后街,38.46,南,1室1厅1卫,6500
整租·前门东大街 3室0厅 南/北,东城,前门,前门东大街,58.55,南 北,3室0厅1卫,9000
整租·双槐里 1室1厅 东,西城,牛街,双槐里,45.00,东,1室1厅1卫,5500
整租·双槐里 2室1厅 南/北,西城,牛街,双槐里,57.68,南 北,2室1厅1卫,6500
整租·洋桥北里 2室1厅 南/北,丰台,洋桥,洋桥北里,68.90,南 北,2室1厅1卫,5700
整租·鸭子桥路 2室1厅 南/北,西城,菜户营,鸭子桥路,57.00,南 北,2室1厅1卫,5000
整租·鹏润家园 2室1厅 西南,丰台,菜户营,鹏润家园,101.60,西南,2室1厅1卫,8500
整租·苗圃西里 2室1厅 南,丰台,大红门,苗圃西里,51.00,南,2室1厅1卫,4800
整租·晓月苑一里 3室1厅 南/北,丰台,卢沟桥,晓月苑一里,84.00,南 北,3室1厅1卫,4800
整租·沸城 3室1厅 南/西,丰台,卢沟桥,沸城,111.00,南 西,3室1厅1卫,5200
整租·天鸿美域 3室1厅 南/北,丰台,青塔,天鸿美域,154.00,南 北,3室1厅2卫,10000
整租·北京北 1室1厅 南,昌平,立水桥,北京北,81.35,南,1室1厅1卫,6500
整租·溪城家园 2室1厅 南,昌平,立水桥,溪城家园,81.00,南,2室1厅1卫,6200
整租·北师大院内 2室1厅 南/北,海淀,小西天,北师大院内,67.95,南 北,2室1厅1卫,10000
整租·二里庄北里 2室1厅 南/北,海淀,二里庄,二里庄北里,58.10,南 北,2室1厅1卫,6900
整租·西三环北路27号院 2室1厅 南/北,海淀,厂洼,西三环北路27号院,58.30,南 北,2室1厅1卫,7600
整租·鑫德嘉园 2室1厅 西,海淀,魏公村,鑫德嘉园,92.00,西,2室1厅1卫,9000
整租·新中关 1室0厅 南,海淀,苏州桥,新中关,60.96,南,1室0厅1卫,9000
整租·和光里 3室2厅 南/北,丰台,五里店,和光里,141.47,南 北,3室2厅2卫,7600
整租·首开常青藤二期 3室1厅 南/北,朝阳,东坝,首开常青藤二期,93.00,南 北,3室1厅1卫,8500
整租·锦绣园 3室1厅 南/西,朝阳,工体,锦绣园,179.35,南 西,3室1厅2卫,23000
整租·南开西里 3室2厅 西,丰台,看丹桥,南开西里,69.00,西,3室2厅1卫,5300
整租·新华街五里 2室1厅 西南,丰台,看丹桥,新华街五里,71.20,西南,2室1厅1卫,5600
整租·新华街三里 2室1厅 西,丰台,看丹桥,新华街三里,90.89,西,2室1厅1卫,6000
整租·旺龙花园 1室1厅 东北,昌平,霍营,旺龙花园,52.50,东北,1室1厅1卫,5000
整租·纳帕溪谷 3室1厅 跃层 南/北,昌平,小汤山,纳帕溪谷,326.00,南 北,3室1厅3卫,25000
整租·市政物业小区 2室1厅 南/北,朝阳,亚运村小营,市政物业小区,65.77,南 北,2室1厅1卫,6300
整租·南沙滩小区 1室1厅 南,朝阳,南沙滩,南沙滩小区,41.60,南,1室1厅1卫,6000
整租·西坝河东里 1室1厅 西北,朝阳,西坝河,西坝河东里,47.00,西北,1室1厅1卫,5700
整租·西坝河西里 2室1厅 南,朝阳,西坝河,西坝河西里,56.24,南,2室1厅1卫,7500
整租·翠成馨园B区 2室2厅 南,朝阳,垡头,翠成馨园B区,92.00,南,2室2厅1卫,6700
整租·胜古北里  3室1厅 南/北,朝阳,惠新西街,胜古北里 ,69.00,南 北,3室1厅1卫,9000
整租·兴隆家园 1室1厅 西,朝阳,高碑店,兴隆家园,66.71,西,1室1厅1卫,5900
整租·兴隆家园 4室1厅 复式 东/西南,朝阳,高碑店,兴隆家园,118.00,东 西南,4室1厅2卫,8800
整租·北京新天地三期 2室1厅 南,朝阳,常营,北京新天地三期,93.00,南,2室1厅1卫,5800
整租·柏林爱乐三期 1室1厅 南/北,朝阳,常营,柏林爱乐三期,60.00,南 北,1室1厅1卫,5100
整租·柏林爱乐二期 3室1厅 东北,朝阳,常营,柏林爱乐二期,93.28,东北,3室1厅1卫,6000
整租·金隅丽景园 1室1厅 东,朝阳,常营,金隅丽景园,47.78,东,1室1厅1卫,4200
整租·平乐园小区 2室1厅 东/南/北,朝阳,北工大,平乐园小区,61.00,东 南 北,2室1厅1卫,8000
整租·平乐园小区 1室1厅 南,朝阳,北工大,平乐园小区,45.94,南,1室1厅1卫,4700
整租·磨房南里 1室1厅 东,朝阳,北工大,磨房南里,58.50,东,1室1厅1卫,5500
整租·葛布店南里 3室1厅 南/北,通州,果园,葛布店南里,74.39,南 北,3室1厅1卫,4000
整租·太平桥大街6号 2室1厅 东/西,西城,金融街,太平桥大街6号,61.80,东 西,2室1厅1卫,11000
整租·大旸楼 2室1厅 南,朝阳,大望路,大旸楼,86.00,南,2室1厅1卫,9300
整租·华樾北京 4室2厅 南/北,朝阳,中央别墅区,华樾北京,144.00,南 北,4室2厅3卫,24000
整租·玺源台 2室1厅 东南,西城,广安门,玺源台,67.21,东南,2室1厅1卫,11000
整租·国仕汇 2室1厅 南,昌平,回龙观,国仕汇,74.00,南,2室1厅1卫,5800
整租·远中悦莱 1室1厅 东,海淀,苏州桥,远中悦莱,75.00,东,1室1厅1卫,6500
整租·10AM新坐标 1室1厅 南,朝阳,方庄,10AM新坐标,56.00,南,1室1厅1卫,6200
整租·树村丽景苑 2室2厅 南/北,海淀,马连洼,树村丽景苑,91.49,南 北,2室2厅1卫,9000
整租·东亚首航国际 1房间 西,顺义,顺义其它,东亚首航国际,38.00,西,1房间1卫,2600
整租·凯盛家园 2室1厅 南/北,海淀,海淀北部新区,凯盛家园,80.00,南 北,2室1厅1卫,5400
整租·健翔园 3室1厅 南/西,海淀,二里庄,健翔园,116.75,南 西,3室1厅1卫,11000
整租·珠江骏景北区 1室1厅 西南,丰台,大红门,珠江骏景北区,70.57,西南,1室1厅1卫,5500
整租·茶贸国际中心 1室0厅 西,西城,马连道,茶贸国际中心,34.22,西,1室0厅1卫,4000
整租·仓上小区 2室1厅 南/北,顺义,顺义城,仓上小区,75.13,南 北,2室1厅1卫,3300
整租·旧宫新苑南区 2室1厅 南/北,大兴,旧宫,旧宫新苑南区,84.00,南 北,2室1厅1卫,5000
整租·静心苑 2室2厅 南/北,昌平,西关环岛,静心苑,97.00,南 北,2室2厅1卫,3400
整租·荞馨园 2室2厅 南/北,通州,乔庄,荞馨园,96.00,南 北,2室2厅1卫,4200
整租·达富苑 1室1厅 南,通州,果园,达富苑,63.53,南,1室1厅1卫,4200
整租·中铁诺德·逸府 4室2厅 南/北,丰台,科技园区,中铁诺德·逸府,118.00,南 北,4室2厅2卫,10500
整租·紫宸苑 2室1厅 南/北,大兴,瀛海,紫宸苑,85.80,南 北,2室1厅1卫,5000
整租·康营家园四期A区 2室1厅 南/北,朝阳,中央别墅区,康营家园四期A区,112.00,南 北,2室1厅1卫,6000
整租·钟声胡同 1室1厅 南,西城,西单,钟声胡同,46.80,南,1室1厅1卫,8000
整租·北苑家园清友园 2室1厅 东南,朝阳,北苑,北苑家园清友园,100.74,东南,2室1厅1卫,7200
整租·文兴东街3号院 1室1厅 南,西城,车公庄,文兴东街3号院,41.00,南,1室1厅1卫,6000
整租·富强东里 2室1厅 南,大兴,黄村中,富强东里,42.00,南,2室1厅1卫,3500
整租·新华街五里 2室1厅 南/北,丰台,看丹桥,新华街五里,59.59,南 北,2室1厅1卫,4300
整租·东辰小区 2室1厅 南,昌平,立水桥,东辰小区,67.00,南,2室1厅1卫,5800
整租·核二院 3室1厅 南/北,海淀,定慧寺,核二院,90.00,南 北,3室1厅1卫,11000
整租·田村半壁店90号院 1室1厅 南,海淀,田村,田村半壁店90号院,42.60,南,1室1厅1卫,4800
整租·融泽嘉园中路12号院 2室1厅 南/北,昌平,回龙观,融泽嘉园中路12号院,84.92,南 北,2室1厅1卫,6900
整租·新源街 1室1厅 南,朝阳,亮马桥,新源街,45.00,南,1室1厅1卫,6300
整租·榆垡新城嘉园B区 1室1厅 南,大兴,大兴机场空港,榆垡新城嘉园B区,49.00,南,1室1厅1卫,1100
整租·北京人家 4室1厅 南/北,昌平,回龙观,北京人家,132.00,南 北,4室1厅2卫,7800
整租·融景城 2室1厅 南,石景山,八角,融景城,89.70,南,2室1厅1卫,6100
整租·太华公寓 2室2厅 西,东城,崇文门,太华公寓,102.00,西,2室2厅2卫,11500
整租·安外花园 1室1厅 南,东城,和平里,安外花园,42.13,南,1室1厅1卫,6200
整租·团结湖中路北一条 2室1厅 南/北,朝阳,团结湖,团结湖中路北一条,50.00,南 北,2室1厅1卫,6000
整租·龙乡中区 2室1厅 南/北,昌平,西三旗,龙乡中区,83.96,南 北,2室1厅1卫,5500
整租·花园北路乙28号院 1室1厅 南,海淀,牡丹园,花园北路乙28号院,43.10,南,1室1厅1卫,7200
整租·建邦枫景 3室1厅 东/西,丰台,青塔,建邦枫景,89.00,东 西,3室1厅1卫,6000
整租·长安6号 1室1厅 北,朝阳,建国门外,长安6号,96.60,北,1室1厅1卫,6800
整租·李村东里 1室1厅 南/西,东城,永定门,李村东里,40.85,南 西,1室1厅1卫,4600
整租·世华水岸C区 3室2厅 南/北,丰台,赵公口,世华水岸C区,143.27,南 北,3室2厅2卫,11000
整租·果岭小镇 3室2厅 南/北,昌平,东关,果岭小镇,139.00,南 北,3室2厅2卫,6500
整租·德胜里一区 1室1厅 南,西城,德胜门,德胜里一区,48.30,南,1室1厅1卫,7850
整租·中海城紫鑫阁 2房间 北,朝阳,成寿寺,中海城紫鑫阁,48.00,北,2房间1卫,5300
整租·金隅山墅 4室2厅 南/北,海淀,玉泉路,金隅山墅,204.44,南 北,4室2厅3卫,25000
整租·玉林东里三区 3室1厅 南/北,丰台,右安门外,玉林东里三区,64.64,南 北,3室1厅1卫,7500
整租·保利中央公园 3室2厅 南/北,朝阳,望京,保利中央公园,141.20,南 北,3室2厅2卫,23000
整租·枣园小区 2室1厅 南/北,大兴,枣园,枣园小区,72.00,南 北,2室1厅1卫,4000
整租·六铺炕二区 1室1厅 南,西城,六铺炕,六铺炕二区,40.00,南,1室1厅1卫,6800
整租·枣园尚城北区 2室1厅 南/北,大兴,枣园,枣园尚城北区,80.89,南 北,2室1厅1卫,4600
整租·东花市大街2号院 2室1厅 南/北,东城,东花市,东花市大街2号院,58.98,南 北,2室1厅1卫,6500
整租·东惠家园 2室1厅 南/北,通州,通州其它,东惠家园,89.71,南 北,2室1厅1卫,5200
整租·中海云熙 2室2厅 南/北,大兴,大兴其它,中海云熙,125.00,南 北,2室2厅1卫,4200
整租·北机家属院 1室1厅 东,通州,果园,北机家属院,46.35,东,1室1厅1卫,3500
整租·苹果社区北区 2室1厅 北,朝阳,双井,苹果社区北区,77.54,北,2室1厅1卫,8500
整租·恋日花都 3室2厅 南/北,丰台,草桥,恋日花都,149.95,南 北,3室2厅2卫,11000
整租·永丰里C区 2室1厅 东/西,通州,通州其它,永丰里C区,89.00,东 西,2室1厅1卫,4300
整租·景泰西里西区 2室1厅 南/北,东城,永定门,景泰西里西区,87.62,南 北,2室1厅1卫,8500
整租·炫特嘉园一期 1室0厅 东,朝阳,石佛营,炫特嘉园一期,50.00,东,1室0厅1卫,5400
整租·慧时欣园二期 2室2厅 东南,丰台,木樨园,慧时欣园二期,101.74,东南,2室2厅2卫,7300
整租·德胜里一区 1室1厅 南,西城,德胜门,德胜里一区,48.30,南,1室1厅1卫,7850
整租·世华水岸C区 3室2厅 南/北,丰台,赵公口,世华水岸C区,143.27,南 北,3室2厅2卫,11000
整租·果岭小镇 3室2厅 南/北,昌平,东关,果岭小镇,139.00,南 北,3室2厅2卫,6500
整租·中海城紫鑫阁 2房间 北,朝阳,成寿寺,中海城紫鑫阁,48.00,北,2房间1卫,5300
整租·金隅山墅 4室2厅 南/北,海淀,玉泉路,金隅山墅,204.44,南 北,4室2厅3卫,25000
整租·牛街东里 1室1厅 南,西城,牛街,牛街东里,55.00,南,1室1厅1卫,6400
整租·世嘉博苑 2室1厅 东/南,大兴,西红门,世嘉博苑,86.00,东 南,2室1厅1卫,5900
整租·石佛营西里小区 1室1厅 南/北,朝阳,石佛营,石佛营西里小区,64.30,南 北,1室1厅1卫,5500
整租·三环新城7号院 3室1厅 南/北,丰台,玉泉营,三环新城7号院,118.00,南 北,3室1厅2卫,7800
整租·云立方 1室1厅 西南,大兴,天宫院,云立方,48.89,西南,1室1厅1卫,3500
整租·左右坊 1室0厅 东,丰台,马家堡,左右坊,35.00,东,1室0厅1卫,4300
整租·隆远阁 1室1厅 东/北,朝阳,芍药居,隆远阁,63.74,东 北,1室1厅1卫,8500
整租·主场 1室0厅 北,朝阳,亚运村小营,主场,43.39,北,1室0厅1卫,6300
整租·海棠湾一期 1室0厅 西,通州,临河里,海棠湾一期,46.00,西,1室0厅1卫,3700
整租·北京苏活四区 4室1厅 南/北,顺义,顺义其它,北京苏活四区,133.00,南 北,4室1厅2卫,6600
整租·东华金座 2室1厅 南,西城,牛街,东华金座,75.00,南,2室1厅1卫,7000
整租·青春无限 1室1厅 东,西城,牛街,青春无限,53.00,东,1室1厅1卫,5700
整租·民康胡同30号院 4室2厅 南/北,西城,金融街,民康胡同30号院,142.00,南 北,4室2厅1卫,23000
整租·北苑家园清友园 2室1厅 东南,朝阳,北苑,北苑家园清友园,98.00,东南,2室1厅1卫,6300
整租·建茗苑 2室1厅 东南,丰台,马连道,建茗苑,71.07,东南,2室1厅1卫,6300
整租·北机家属院 1室1厅 东,通州,果园,北机家属院,46.35,东,1室1厅1卫,3500
整租·风景club 1室2厅 北,丰台,草桥,风景club,82.00,北,1室2厅1卫,7200
整租·金都杭城东区 3室2厅 南/北,朝阳,百子湾,金都杭城东区,143.68,南 北,3室2厅2卫,13000
整租·金惠园二里 2室1厅 南/北,大兴,高米店,金惠园二里,95.99,南 北,2室1厅1卫,5000
整租·新通国际花园 1室0厅 西,通州,梨园,新通国际花园,52.00,西,1室0厅1卫,3900
整租·天鹅湾北区 1室1厅 南,朝阳,朝青,天鹅湾北区,38.00,南,1室1厅2卫,8200
整租·天恒乐活城南区 2室1厅 南/北,房山,阎村,天恒乐活城南区,79.75,南 北,2室1厅1卫,2600
整租·东华门大街 1室1厅 南,东城,东单,东华门大街,39.58,南,1室1厅1卫,6800
整租·前半壁街 1室1厅 南,西城,官园,前半壁街,41.00,南,1室1厅1卫,6200
整租·国瑞城中区 3室1厅 西,东城,崇文门,国瑞城中区,69.54,西,3室1厅2卫,11000
整租·新景家园东区 2室1厅 东/西,东城,崇文门,新景家园东区,85.00,东 西,2室1厅1卫,8600
整租·广渠家园 2室1厅 北,东城,广渠门,广渠家园,63.00,北,2室1厅1卫,5200
整租·荣丰2008 1室1厅 复式 北,西城,广安门,荣丰2008,28.00,北,1室1厅1卫,5000
整租·三庙大院 2室1厅 南/北,西城,长椿街,三庙大院,58.00,南 北,2室1厅1卫,6500
整租·广义街甲6号院 1室1厅 南/北,西城,长椿街,广义街甲6号院,40.28,南 北,1室1厅1卫,6500
